source_url,old_link,suggested_new_link,old_link_status_code,reason,fix_owner,occurrences,link_positions,link_origins,sample_anchors,path_types,sample_link_paths
https://coincu.com/citibank-to-launch-crypto-custody-service/,https://coincu.com/news/stablecoin-regulation-federal-reserve-occ/,https://coincu.com/stablecoin-regulation-federal-reserve-occ/,301,old_news_article_link,editor,1,Content,HTML,stablecoins,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a
https://coincu.com/citibank-to-launch-crypto-custody-service/,https://coincu.com/news/trump-genius-act-stablecoin-regulations/,,404,old_news_article_link,editor,1,Content,HTML,GENIUS Act,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][3]/a
https://coincu.com/citigroup-bitcoin-ethereum-2025-target/,https://coincu.com/markets/ethereum-829m-liquidation-cycle/,https://coincu.com/ethereum-829m-liquidation-cycle/,301,old_markets_article_link,editor,1,Content,HTML,Ethereum may see slower value growth,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[8]/strong[2]/a
https://coincu.com/cleancore-reaches-130m-doge-milestone/,https://coincu.com/analysis/dogecoin-set-for-breakout/,https://coincu.com/dogecoin-set-for-breakout/,301,old_analysis_article_link,editor,1,Content,HTML,DOGE,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][2]/a
https://coincu.com/cmb-international-launches-3-8b-fund-on/,https://coincu.com/markets/us-money-markets-growth-potential-crypto/,https://coincu.com/us-money-markets-growth-potential-crypto/,301,old_markets_article_link,editor,1,Content,HTML,Money Market Fund,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][1]/a
https://coincu.com/cmb-international-launches-3-8b-fund-on/,https://coincu.com/news/blackrock-asset-tokenization-begins/,https://coincu.com/blackrock-asset-tokenization-begins/,301,old_news_article_link,editor,1,Content,HTML,tokenised real-world assets (RWAs),Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][4]/a
https://coincu.com/cmb-international-launches-3-8b-fund-on/,https://coincu.com/news/four-rwa-module-bnb-chain-financing/,https://coincu.com/four-rwa-module-bnb-chain-financing/,301,old_news_article_link,editor,1,Content,HTML,BNB Chain RWA ecosystem,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a
https://coincu.com/cmb-intl-launches-24-7-crypto-trading-in/,https://coincu.com/news/hong-kong-sfc-custody-rules/,,404,old_news_article_link,editor,1,Content,HTML,Hong Kong,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][4]/a
https://coincu.com/cmb-intl-launches-24-7-crypto-trading-in/,https://coincu.com/news/trump-family-crypto-purchase/,,404,old_news_article_link,editor,1,Content,HTML,BTC,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][11]/a
https://coincu.com/cme-crypto-futures-now-cover75-of-market/,https://coincu.com/markets/cme-group-crypto-trading-volume-2025/,https://coincu.com/cme-group-crypto-trading-volume-2025/,301,old_markets_article_link,editor,1,Content,HTML,CME,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][3]/a
https://coincu.com/cme-group-to-launch-cardano-chainlink/,https://coincu.com/analysis/cardano-12-profit-falling-wedge-breakout/,https://coincu.com/cardano-12-profit-falling-wedge-breakout/,301,old_analysis_article_link,editor,1,Content,HTML,Cardano,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a[1]
https://coincu.com/cme-group-to-launch-cardano-chainlink/,https://coincu.com/analysis/chainlink-trades-between-11-9-and-14-5/,https://coincu.com/chainlink-trades-between-11-9-and-14-5/,301,old_analysis_article_link,editor,1,Content,HTML,Chainlink,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a[2]
https://coincu.com/cme-group-to-launch-cardano-chainlink/,https://coincu.com/analysis/stellar-set-to-drop-to-0-19-beforerebound/,https://coincu.com/stellar-set-to-drop-to-0-19-beforerebound/,301,old_analysis_article_link,editor,1,Content,HTML,Stellar,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][8]/a
https://coincu.com/cme-group-to-launch-cardano-chainlink/,https://coincu.com/markets/cme-2025-crypto-trading-high/,https://coincu.com/cme-2025-crypto-trading-high/,301,old_markets_article_link,editor,1,Content,HTML,CME’s steady expansion,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][3]/a
https://coincu.com/cme-solana-xrp-futures-launch/,https://coincu.com/news/forward-industries-solana-acquisition/,https://coincu.com/forward-industries-solana-acquisition/,301,old_news_article_link,editor,1,Content,HTML,Solana (SOL),Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/a[1]
https://coincu.com/cme-solana-xrp-futures-launch/,https://coincu.com/news/sec-extends-xrp-etf-decision-2025/,https://coincu.com/sec-extends-xrp-etf-decision-2025/,301,old_news_article_link,editor,1,Content,HTML,regulatory approval,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[8]/a
https://coincu.com/cnn-partners-with-kalshi-to-integrate/,https://coincu.com/news/kalshi-raises-300-million-targets-global-expansion-amid-surging-prediction-market-growth/,https://coincu.com/kalshi-raises-300-million-targets-global-expansion-amid-surging-prediction-market-growth/,301,old_news_article_link,editor,1,Content,HTML,Kalshi,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][1]/a
https://coincu.com/coc-game-onchain-data-feature/,https://coincu.com/analysis/xrp-bounces-back-is-3-50-the-next-stop/,https://coincu.com/xrp-bounces-back-is-3-50-the-next-stop/,301,old_analysis_article_link,editor,1,Content,HTML,Coincu research,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong/a
https://coincu.com/coin-reviews/,https://coincu.com/analysis/part-1-overview-of-the-aptos-ecosystem/,https://coincu.com/part-1-overview-of-the-aptos-ecosystem/,301,old_analysis_article_link,editor,1,Content,HTML,Aptos ecosystem overview,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][19]/a[2]
https://coincu.com/coinbase-2025-crypto-market-outlook/,https://coincu.com/markets/crypto-market-volatility-equity-decline/,,404,old_markets_article_link,editor,1,Content,HTML,Coincu research team,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong/a
https://coincu.com/coinbase-acquires-clearing-company/,https://coincu.com/news/kalshi-polymarket-prediction-duopoly/,https://coincu.com/kalshi-polymarket-prediction-duopoly/,301,old_news_article_link,editor,1,Content,HTML,prediction markets,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[8]/a
https://coincu.com/coinbase-acquires-echo-to-expand-onchain/,https://coincu.com/news/coinbase-launch-yb-perpetual-futures/,https://coincu.com/coinbase-launch-yb-perpetual-futures/,301,old_news_article_link,editor,1,Content,HTML,connect,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][1]/a
https://coincu.com/coinbase-adds-moonbirds-perpetual-contracts/,https://coincu.com/news/solana-dapp-revenue-exceeds-187m/,https://coincu.com/solana-dapp-revenue-exceeds-187m/,301,old_news_article_link,editor,1,Content,HTML,Sentient and Midnight launches,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[6]/strong[2]/a
https://coincu.com/coinbase-apollo-stablecoin-credit/,https://coincu.com/news/us-treasury-stablecoin-rulemaking/,https://coincu.com/us-treasury-stablecoin-rulemaking/,301,old_news_article_link,editor,1,Content,HTML,asset tokenization,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/strong[1]/a
https://coincu.com/coinbase-aster-spot-trading/,https://coincu.com/analysis/sol-flashes-golden-cross/,https://coincu.com/sol-flashes-golden-cross/,301,old_analysis_article_link,editor,1,Content,HTML,catalyze ecosystem growth,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[5]/strong[2]/a
https://coincu.com/coinbase-aster-spot-trading/,https://coincu.com/news/aster-overtakes-hyperliquid-trading-volume/,https://coincu.com/aster-overtakes-hyperliquid-trading-volume/,301,old_news_article_link,editor,1,Content,HTML,community discussions,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[2]/a
https://coincu.com/coinbase-aster-spot-trading/,https://coincu.com/news/coinbase-revives-token-sales-us/,https://coincu.com/coinbase-revives-token-sales-us/,301,old_news_article_link,editor,1,Content,HTML,aster spot trading on Coinbase,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong/a
https://coincu.com/coinbase-base-network-bridge-solana/,https://coincu.com/analysis/sol-breakout-alert-eyes-on-126/,https://coincu.com/sol-breakout-alert-eyes-on-126/,301,old_analysis_article_link,editor,1,Content,HTML,cross-chain bridges,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[5]/strong[2]/a
https://coincu.com/coinbase-base-network-bridge-solana/,https://coincu.com/news/upbit-solana-network-breach-2025/,https://coincu.com/upbit-solana-network-breach-2025/,301,old_news_article_link,editor,1,Content,HTML,Base-Solana bridge,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong[2]/a
https://coincu.com/coinbase-base-token-issuance-exploration/,https://coincu.com/analysis/solana-surges-above-230-support-level/,https://coincu.com/solana-surges-above-230-support-level/,301,old_analysis_article_link,editor,1,Content,HTML,Optimism,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[6]/strong[3]/a
https://coincu.com/coinbase-base-token-issuance-exploration/,https://coincu.com/news/coinbase-spx6900-flock-trade/,https://coincu.com/coinbase-spx6900-flock-trade/,301,old_news_article_link,editor,1,Content,HTML,Brian Armstrong’s acknowledgment,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[5]/strong/a
https://coincu.com/coinbase-base-token-issuance-exploration/,https://coincu.com/news/forward-solana-billion-investment/,https://coincu.com/forward-solana-billion-investment/,301,old_news_article_link,editor,1,Content,HTML,Arbitrum,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[6]/strong[2]/a
https://coincu.com/coinbase-ceo-defi-regulation-opposition/,https://coincu.com/analysis/ethereum-poised-to-reach-10k/,https://coincu.com/ethereum-poised-to-reach-10k/,301,old_analysis_article_link,editor,1,Content,HTML,positive innovation outcomes,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[8]/strong[2]/a
https://coincu.com/coinbase-ceo-defi-regulation-opposition/,https://coincu.com/news/coinbase-hack-300-million-theft/,https://coincu.com/coinbase-hack-300-million-theft/,301,old_news_article_link,editor,1,Content,HTML,Coinbase shares rising,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[2]/a
https://coincu.com/coinbase-crypto-super-app-plan/,https://coincu.com/markets/coinbase-2025-crypto-market-outlook/,https://coincu.com/coinbase-2025-crypto-market-outlook/,301,old_markets_article_link,editor,1,Content,HTML,Coinbase,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[8]/strong[3]/a
https://coincu.com/coinbase-crypto-super-app-plan/,https://coincu.com/news/genius-act-stablecoin-compliance-2026/,https://coincu.com/genius-act-stablecoin-compliance-2026/,301,old_news_article_link,editor,1,Content,HTML,GENIUS Act,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[5]/strong[2]/a
https://coincu.com/coinbase-eth-collateral-usdc-loans/,https://coincu.com/news/circle-q3-usdc-circulation-growth/,https://coincu.com/circle-q3-usdc-circulation-growth/,301,old_news_article_link,editor,1,Content,HTML,$1 million in USDC,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/strong[3]/a
https://coincu.com/coinbase-eth-collateral-usdc-loans/,https://coincu.com/news/coinbase-token-sale-platform-launch/,https://coincu.com/coinbase-token-sale-platform-launch/,301,old_news_article_link,editor,1,Content,HTML,Coinbase,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/strong[1]/a
https://coincu.com/coinbase-eth-collateral-usdc-loans/,https://coincu.com/news/ethereum-2026-ai-roadmap-plan/,https://coincu.com/ethereum-2026-ai-roadmap-plan/,301,old_news_article_link,editor,1,Content,HTML,Ether as collateral,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/strong[2]/a
https://coincu.com/coinbase-europe-fined-e21-5m-over-major-transaction-monitoring-failures/,https://coincu.com/news/eu-opens-antitrust-probe-into-deutsche/,https://coincu.com/eu-opens-antitrust-probe-into-deutsche/,301,old_news_article_link,editor,1,Content,HTML,prevent misuse,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a
https://coincu.com/coinbase-expands-coin50-2025/,https://coincu.com/news/institutional-crypto-investments-2025/,https://coincu.com/institutional-crypto-investments-2025/,301,old_news_article_link,editor,1,Content,HTML,Institutional products linked to the index may drive liquidity,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[2]/a
https://coincu.com/coinbase-hack-300-million-theft/,https://coincu.com/markets/crypto-liquidation-risk-matrixport-analysis/,https://coincu.com/crypto-liquidation-risk-matrixport-analysis/,301,old_markets_article_link,editor,1,Content,HTML,insider threat detection,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[6]/a
https://coincu.com/coinbase-hack-300-million-theft/,https://coincu.com/news/uk-us-taskforce-digital-regulation/,https://coincu.com/uk-us-taskforce-digital-regulation/,301,old_news_article_link,editor,1,Content,HTML,revolutionize exchange security frameworks,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[9]/a
https://coincu.com/coinbase-institutional-projects-market-rebound/,https://coincu.com/markets/bitwise-solana-etf-update/,https://coincu.com/bitwise-solana-etf-update/,301,old_markets_article_link,editor,1,Content,HTML,Bitwise Solana ETF update,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong[3]/a
https://coincu.com/coinbase-invests-in-coindcx-at-2-45b/,https://coincu.com/news/coindcx-hacked-community-reaction/,https://coincu.com/coindcx-hacked-community-reaction/,301,old_news_article_link,editor,1,Content,HTML,CoinDCX’s response to a $44 million hack,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][5]/a
https://coincu.com/coinbase-invests-in-coindcx-at-2-45b/,https://coincu.com/news/samsung-coinbase-crypto-access/,https://coincu.com/samsung-coinbase-crypto-access/,301,old_news_article_link,editor,1,Content,HTML,Coinbase is expanding steadily,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][3]/a
https://coincu.com/coinbase-launch-yb-perpetual-futures/,https://coincu.com/analysis/rootdatas-report-crypto-financing-trends/,https://coincu.com/rootdatas-report-crypto-financing-trends/,301,old_analysis_article_link,editor,1,Content,HTML,result in short-term speculative activity,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/a
https://coincu.com/coinbase-picks-aster-for-roadmap/,https://coincu.com/analysis/aster-jumps-20-after-cz-buy-but-whale/,https://coincu.com/aster-jumps-20-after-cz-buy-but-whale/,301,old_analysis_article_link,editor,1,Content,HTML,Aster (ASTER),Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][2]/a
https://coincu.com/coinbase-plans-crypto-super-app/,https://coincu.com/markets/crypto-market-weekly-sep-1-sep-7-btc-eth-institutional-inflows-solana-ipo-and-fed-rate-cut/,https://coincu.com/crypto-market-weekly-sep-1-sep-7-btc-eth-institutional-inflows-solana-ipo-and-fed-rate-cut/,301,old_markets_article_link,editor,1,Content,HTML,potential shifts,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong[2]/a
https://coincu.com/coinbase-premium-turns-positive-as-1-1b-etf-inflows-lift-bitcoin/,https://coincu.com/news/coinbase-expands-u-s-stock-trading-24-5-with-yahoo-finance/,https://coincu.com/coinbase-expands-u-s-stock-trading-24-5-with-yahoo-finance/,301,old_news_article_link,editor,1,Content,HTML,Coinbase,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][3]/a
https://coincu.com/coinbase-resumes-india-operations-with/,https://coincu.com/news/coinbase-invests-in-coindcx-at-2-45b/,https://coincu.com/coinbase-invests-in-coindcx-at-2-45b/,301,old_news_article_link,editor,1,Content,HTML,increased its stake,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][5]/a
https://coincu.com/coinbase-resumes-india-operations-with/,https://coincu.com/news/coinbase-now-shuts-doors-in-india/,https://coincu.com/coinbase-now-shuts-doors-in-india/,301,old_news_article_link,editor,1,Content,HTML,halting operations,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][1]/a
https://coincu.com/coinbase-spx6900-flock-trade/,https://coincu.com/analysis/crypto-market-key-fed-events/,,404,old_analysis_article_link,editor,1,Content,HTML,Market reactions,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong[2]/a
https://coincu.com/coinbase-startup-blockchain-transformation/,https://coincu.com/news/base-coinbase-considers-token-issuance/,https://coincu.com/base-coinbase-considers-token-issuance/,301,old_news_article_link,editor,1,Content,HTML,how startups secure capital,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[2]/a
https://coincu.com/coinbase-startup-blockchain-transformation/,https://coincu.com/news/uk-us-crypto-cooperation-stablecoins/,https://coincu.com/uk-us-crypto-cooperation-stablecoins/,301,old_news_article_link,editor,1,Content,HTML,blockchain rails,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/strong[2]/a
https://coincu.com/coinbase-stock-trading-blockchain-equity/,https://coincu.com/news/coinbase-expands-coin50-2025/,https://coincu.com/coinbase-expands-coin50-2025/,301,old_news_article_link,editor,1,Content,HTML,Brian Armstrong,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/strong[2]/a
https://coincu.com/coinbase-to-launch-prediction-markets-and/,https://coincu.com/markets/prediction-markets-us-election-trade-highs/,https://coincu.com/prediction-markets-us-election-trade-highs/,301,old_markets_article_link,editor,1,Content,HTML,expanding areas of blockchain-based finance,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][2]/a
https://coincu.com/coinbase-to-launch-prediction-markets-and/,https://coincu.com/markets/us-shutdown-prediction-markets-react/,https://coincu.com/us-shutdown-prediction-markets-react/,301,old_markets_article_link,editor,1,Content,HTML,real-world events,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][5]/a
https://coincu.com/coinbase-to-launch-prediction-markets-and/,https://coincu.com/news/gemini-cftc-license-prediction-market/,https://coincu.com/gemini-cftc-license-prediction-market/,301,old_news_article_link,editor,1,Content,HTML,Gemini,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a[1]
https://coincu.com/coinbase-to-launch-prediction-markets-and/,https://coincu.com/news/trump-media-to-launch-prediction-markets/,https://coincu.com/trump-media-to-launch-prediction-markets/,301,old_news_article_link,editor,1,Content,HTML,Crypto.com,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a[2]
https://coincu.com/coinbase-to-migrate-btc-and-eth-wallets/,https://coincu.com/news/bitmain-us-security-investigation/,https://coincu.com/bitmain-us-security-investigation/,301,old_news_article_link,editor,1,Content,HTML,security,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][1]/a[2]
https://coincu.com/coinbase-to-migrate-btc-and-eth-wallets/,https://coincu.com/news/brazil-stablecoin-withdrawal-ban-targets-wallets/,https://coincu.com/brazil-stablecoin-withdrawal-ban-targets-wallets/,301,old_news_article_link,editor,1,Content,HTML,wallets,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][1]/a[1]
https://coincu.com/coinbase-to-migrate-btc-and-eth-wallets/,https://coincu.com/news/coinbase-aster-spot-trading/,https://coincu.com/coinbase-aster-spot-trading/,301,old_news_article_link,editor,1,Content,HTML,expand,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][5]/a
https://coincu.com/coinbase-to-migrate-btc-and-eth-wallets/,https://coincu.com/news/cosmos-hub-outage-causes-downtime-for-4-hours/,https://coincu.com/cosmos-hub-outage-causes-downtime-for-4-hours/,301,old_news_article_link,editor,1,Content,HTML,downtime,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][3]/a
https://coincu.com/coinshares-etp-outflow-us-uncertainty/,https://coincu.com/analysis/crypto-funds-see-1-17-billion-outflows/,https://coincu.com/crypto-funds-see-1-17-billion-outflows/,301,old_analysis_article_link,editor,1,Content,HTML,Bitcoin and Ethereum experienced notable outflows,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[1]/a
https://coincu.com/consensys-token-economy-metamask-infura/,https://coincu.com/markets/market-volatility-unverified-shutdown-reports/,https://coincu.com/market-volatility-unverified-shutdown-reports/,301,old_markets_article_link,editor,1,Content,HTML,market changes,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[5]/strong[2]/a
https://coincu.com/corporate-bitcoin-reserves-plummet/,https://coincu.com/analysis/mass-btc-dump-31800-coins-moved/,https://coincu.com/mass-btc-dump-31800-coins-moved/,301,old_analysis_article_link,editor,1,Content,HTML,selling pressure on Bitcoin,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][8]/a
https://coincu.com/corporate-bitcoin-reserves-plummet/,https://coincu.com/markets/bitcoin-comeback-market-optimism/,https://coincu.com/bitcoin-comeback-market-optimism/,301,old_markets_article_link,editor,1,Content,HTML,Bitcoin’s price,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][9]/a
https://coincu.com/cosmos-health-secures-300m-to-launch/,https://coincu.com/news/ether-machine-acquires-eth/,,404,old_news_article_link,editor,1,Content,HTML,accumulation of Ethereum,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][2]/a
https://coincu.com/courts-step-in-trump-must-fund-food-aid/,https://coincu.com/markets/trump-challenges-tariff-ruling/,,404,old_markets_article_link,editor,1,Content,HTML,administration,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][5]/a
https://coincu.com/crunch-lab-5m-funding-galaxy/,https://coincu.com/news/solana-remove-cu-limit/,https://coincu.com/solana-remove-cu-limit/,301,old_news_article_link,editor,1,Content,HTML,enterprise-grade intelligence solutions,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[2]/a
https://coincu.com/crypto-bear-market-new-leadership/,https://coincu.com/analysis/bitcoin-macd-hits-all-time-low-signal-rally/,https://coincu.com/bitcoin-macd-hits-all-time-low-signal-rally/,301,old_analysis_article_link,editor,1,Content,HTML,Coincu research,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong[1]/a
https://coincu.com/crypto-bear-market-new-leadership/,https://coincu.com/markets/wlfi-surge-eth-short-squeeze/,https://coincu.com/wlfi-surge-eth-short-squeeze/,301,old_markets_article_link,editor,1,Content,HTML,strategic allocation,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[2]/a
https://coincu.com/crypto-bully-warns-sol-may-hit-70s/,https://coincu.com/analysis/solana-deeper-pullback-loss-103-to-63/,https://coincu.com/solana-deeper-pullback-loss-103-to-63/,301,old_analysis_article_link,editor,1,Content,HTML,Solana (SOL),Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][2]/a
https://coincu.com/crypto-etps-diversification-trends/,https://coincu.com/markets/federal-reserve-potential-rate-cuts/,https://coincu.com/federal-reserve-potential-rate-cuts/,301,old_markets_article_link,editor,1,Content,HTML,shift towards diversification,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[2]/a
https://coincu.com/crypto-exchanges-profit-resilience/,https://coincu.com/analysis/crypto-funds-see-1-17-billion-outflows/,https://coincu.com/crypto-funds-see-1-17-billion-outflows/,301,old_analysis_article_link,editor,1,Content,HTML,fees continue to make up,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/strong[3]/a
https://coincu.com/crypto-fear-greed-index-binance-updates/,https://coincu.com/analysis/bnb-hits-a-new-all-time-high-at-950/,https://coincu.com/bnb-hits-a-new-all-time-high-at-950/,301,old_analysis_article_link,editor,1,Content,HTML,Coincu research team,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[8]/strong/a
https://coincu.com/crypto-fear-greed-index-bitcoin-falls/,https://coincu.com/news/astr-token-distribution-clarification/,,404,old_news_article_link,editor,1,Content,HTML,long-term growth,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[8]/strong[3]/a
https://coincu.com/crypto-fear-index-2025-extreme-fear/,https://coincu.com/analysis/xrp-bullish-outlook-target-range-3-7-3-8/,https://coincu.com/xrp-bullish-outlook-target-range-3-7-3-8/,301,old_analysis_article_link,editor,1,Content,HTML,XRP,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[2]/a
