post_id,post_name,url,issue_types,gsc_clicks,gsc_impressions,backlinks,ref_domains,h2_count,anchor_count,promo_pattern,wire_style,claim_check_style,writing_qc_verdict,suggested_action,why,sample_1,sample_2,sample_3
175583,sui-network-to-launch-mainnet,https://coincu.com/sui-network-to-launch-mainnet/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,yes,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|editorial_claim_check_structure|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
175465,coinbase-submits-letter-with-sec,https://coincu.com/coinbase-submits-letter-with-sec/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
175434,arbitrum-airdrop-latest-update-foundation,https://coincu.com/arbitrum-airdrop-latest-update-foundation/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
175344,bitget-reward-space-id-id-holders,https://coincu.com/bitget-reward-space-id-id-holders/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
175335,nft-wash-trading-up-126-mom,https://coincu.com/nft-wash-trading-up-126-mom/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
175257,defillama-decides-not-to-issue-tokens,https://coincu.com/defillama-decides-not-to-issue-tokens/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
175169,belgian-regulators-introduce-new-rules,https://coincu.com/belgian-regulators-introduce-new-rules/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
175189,belgium-takes-aim-at-misleading-crypto-ads,https://coincu.com/belgium-takes-aim-at-misleading-crypto-ads/,visible_raw_url_in_text,0,0,0,0,0,2,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
175163,arbitrum-bridged-871-million-to-zksync,https://coincu.com/arbitrum-bridged-871-million-to-zksync/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
175155,arbitrum-zksync-starknet-users-10-times,https://coincu.com/arbitrum-zksync-starknet-users-10-times/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
175042,arbitrum-airdrop-is-used-as-a-scam,https://coincu.com/arbitrum-airdrop-is-used-as-a-scam/,visible_raw_url_in_text,0,0,0,0,0,23,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"tion to access their cash, which might lead to criminals depleting their accounts. Scam Alert???? This website https://arbitrum.drops[.]bio/ impersonates an official @arbitrum airdrop website. Beware of scams that exploit the $ARB airdrop by tricking unsuspecting victims into joining a fake airdrop. Don&#39;t inter",,
175038,bitmex-introduces-arb-futures,https://coincu.com/bitmex-introduces-arb-futures/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
175014,paraspace-to-restart-in-stages,https://coincu.com/paraspace-to-restart-in-stages/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
174922,conflux-exceeds-1-2-b-token-grows-150,https://coincu.com/conflux-exceeds-1-2-b-token-grows-150/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
174902,space-id-voyage-season-2-is-set-to-launch,https://coincu.com/space-id-voyage-season-2-is-set-to-launch/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"to open their Voyage Boxes and earn points. Start off your #SPACEID Voyage Season 2 journey right now ????: https://t.co/KogeHSDsn7 Check out the detailed rules &amp; tutorial in: https://t.co/IoVRwVru9e &mdash; SPACE ID (@SpaceIDProtocol) March 19, 2023 To participate in Voyage Season 2, users",,
174870,bitcoin-breaks-28k-confirms-bullish-market,https://coincu.com/bitcoin-breaks-28k-confirms-bullish-market/,visible_raw_url_in_text,0,0,0,0,0,9,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
174818,defillama-taken-urged-split-token-issuance,https://coincu.com/defillama-taken-urged-split-token-issuance/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,&#8220;The DefiLlama team will divide the project. The project is now being divided by DefiLlama usurped.&#8221; https://twitter.com/0xngmi/status/1637425043482222599 0xngmi also mentioned that the person in control of the website and the official Twitter account for the project made the decision to issue the token notwithstanding the pr,,
174682,space-id-launchpad-binances-new-changes,https://coincu.com/space-id-launchpad-binances-new-changes/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
174678,bitcoin-supply-fails-to-reach-all-time-high,https://coincu.com/bitcoin-supply-fails-to-reach-all-time-high/,visible_raw_url_in_text,0,0,0,0,0,2,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
174657,arbitrum-iou-token-go-mainstream-exchanges,https://coincu.com/arbitrum-iou-token-go-mainstream-exchanges/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
174604,arbitrum-airdrop-4-big-crypto-platforms,https://coincu.com/arbitrum-airdrop-4-big-crypto-platforms/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
174566,mask-surged-by-44-as-bitcoin-the-verge,https://coincu.com/mask-surged-by-44-as-bitcoin-the-verge/,visible_raw_url_in_text,0,0,0,0,0,19,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"me, multiple related addresses withdraw $MASK from exchanges one after another. Drive up the price of $MASK again! https://t.co/5zDPsZMi8Y pic.twitter.com/iXa7mc6nR8 &mdash; Lookonchain (@lookonchain) March 18, 2023 According to Rekt Capital, Bitcoin (BTC) appears to be poised to confirm a new bull mar",,
174378,arbitrum-have-after-the-airdrop,https://coincu.com/arbitrum-have-after-the-airdrop/,visible_raw_url_in_text,0,0,0,0,3,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
174441,ubs-buy-part-or-all-of-credit-suisse-crisis,https://coincu.com/ubs-buy-part-or-all-of-credit-suisse-crisis/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
174443,bitcoin-poised-30k-ethereum-the-brink-of-2k,https://coincu.com/bitcoin-poised-30k-ethereum-the-brink-of-2k/,visible_raw_url_in_text,0,0,0,0,0,14,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"re realistic, and #Ethereum nearing $2k in tandem, read our recap on the first half of March and what&#39;s to come! https://t.co/tfP1Lx8Tat pic.twitter.com/I4pA0nGV73 &mdash; Santiment (@santimentfeed) March 18, 2023 At the time of writing, Bitcoin is trading at around $27,500, up nearly 7% over the l",,
174280,bitcoin-opportunity-fund-raise-100m,https://coincu.com/bitcoin-opportunity-fund-raise-100m/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
174211,bitcoin-moves-26000-amid-market-turmoil,https://coincu.com/bitcoin-moves-26000-amid-market-turmoil/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
174212,600k-addresses-qualified-arbitrum-airdrop,https://coincu.com/600k-addresses-qualified-arbitrum-airdrop/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
174195,repeats-bitcoins-3rd-green-monthly-candle,https://coincu.com/repeats-bitcoins-3rd-green-monthly-candle/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
174173,crypto-community-goes-wild-as-arb-token,https://coincu.com/crypto-community-goes-wild-as-arb-token/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"ere has to be a DAO, and this is the natural time to do that and to empower the community in that way.&#8221; https://t.co/ZmINuM4ioe &mdash; Arbitrum (????,????) (@arbitrum) March 16, 2023 Arbitrum&#8217;s Discord channel has been bustling with activity since the announcement, with thousands of use",,
174114,doodles-renounces-nfts-shifts-franchise,https://coincu.com/doodles-renounces-nfts-shifts-franchise/,visible_raw_url_in_text,0,0,0,0,0,2,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
174154,polygon-and-avail-split-after-3-years-co-founder-forms-a-new-entity,https://coincu.com/polygon-and-avail-split-after-3-years-co-founder-forms-a-new-entity/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
174123,arbitrum-finally-airdrops,https://coincu.com/arbitrum-finally-airdrops/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"announce the launch of DAO governance for the Arbitrum One and Arbitrum Nova networks, alongside the launch of $ARB . https://t.co/TB3wG0QK0v &mdash; Arbitrum (????,????) (@arbitrum) March 16, 2023 According to the Arbitrum Foundation, ARB will mark Arbitrum&#8217;s official transition into a decentralized ",,
174064,south-korea-extradite-terra-luna-founder,https://coincu.com/south-korea-extradite-terra-luna-founder/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
173964,sec-pos-tokens-are-security-need-registered,https://coincu.com/sec-pos-tokens-are-security-need-registered/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"e same with the intermediaries.&#8221; Gensler said. Gensler suggests proof-of-stake tokens are securities https://t.co/f063E4TJRJ &mdash; The Block (@TheBlock__) March 15, 2023 This is not the first time the SEC chairman has expressed his opinion on the need to control ETH or most cryptocurrenci",,
173966,coinbase-withdrawal-staked-eth-shapella,https://coincu.com/coinbase-withdrawal-staked-eth-shapella/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal," staked ETH. 8/ To learn more about the Shapella upgrade and how unstaking will work, check out our blog ???? https://t.co/4kGejJCMu6 &mdash; Coinbase ????️???? (@coinbase) March 15, 2023 The platform said that if users want to cancel their ETH deposit, it can be done on Coinbase as soon as the upgr",,
173881,uk-taxpayers-separate-profit-filings-2025,https://coincu.com/uk-taxpayers-separate-profit-filings-2025/,visible_raw_url_in_text,0,0,0,0,0,2,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
173873,uk-spring-budget-23-comprehensive-overview,https://coincu.com/uk-spring-budget-23-comprehensive-overview/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
173810,justin-suns-earns-3-million-usd-usdc-depeg,https://coincu.com/justin-suns-earns-3-million-usd-usdc-depeg/,visible_raw_url_in_text,0,0,0,0,0,11,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
173531,department-of-justice-investigate-terrausd,https://coincu.com/department-of-justice-investigate-terrausd/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"oin, adding the risk of U.S. criminal charges to the pressure on its creator, South Korean crypto entrepreneur Do Kwon https://t.co/1HYzzzYMgh &mdash; The Wall Street Journal (@WSJ) March 13, 2023 Since the collapse of LUNA-UST, Kwon has deliberately evaded the authorities of Singapore and South Korea with r",,
173246,binance-futures-usdc-perpetual-contracts,https://coincu.com/binance-futures-usdc-perpetual-contracts/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu News ,,
173233,moonbirds-nfts-whale-investor,https://coincu.com/moonbirds-nfts-whale-investor/,visible_raw_url_in_text,0,0,0,0,0,2,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
173155,huobi-to-launch-usdc-usdt-perpetual-futures,https://coincu.com/huobi-to-launch-usdc-usdt-perpetual-futures/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu News ,,
173135,changpeng-zhao-risk-fiat-backed-stablecoins,https://coincu.com/changpeng-zhao-risk-fiat-backed-stablecoins/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
173143,usdc-backed-to-0-99-as-traders-gain-profits,https://coincu.com/usdc-backed-to-0-99-as-traders-gain-profits/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu News ,,
173037,user-sold-2-08-million-usdc,https://coincu.com/user-sold-2-08-million-usdc/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
172966,pantera-capital-investment-silicon-valley,https://coincu.com/pantera-capital-investment-silicon-valley/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
172730,silicon-valley-bank-rejected-crypto-funds,https://coincu.com/silicon-valley-bank-rejected-crypto-funds/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
172664,kucoin-sued-asks-permanent-ban-eth-security,https://coincu.com/kucoin-sued-asks-permanent-ban-eth-security/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
172574,hedera-experienced-severe-technical,https://coincu.com/hedera-experienced-severe-technical/,visible_raw_url_in_text,0,0,0,0,0,11,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
172471,celsius-network-users-withdraw-21-2-million,https://coincu.com/celsius-network-users-withdraw-21-2-million/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
172386,roboworldios-immutablexs-scaling-solution,https://coincu.com/roboworldios-immutablexs-scaling-solution/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu News ,,
172380,dont-miss-out-etherfis-mainnet-launch-eth,https://coincu.com/dont-miss-out-etherfis-mainnet-launch-eth/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal," Phase 3 is scheduled for Q4 23 or Q1 24, and will involve the launch of the Permissionless Node Marketplace. https://t.co/gbHcksxzp2 will be launching in (3) phases PHASE 1: April Live on mainnet with ETH delegated staking following Shanghai PHASE 2: Q2 23 or Q3 23 eETH liquidity pool goes live PHASE 3: Q4",,
172288,shiba-inus-new-layer-2-blockchain-beta,https://coincu.com/shiba-inus-new-layer-2-blockchain-beta/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
171988,vitalik-buterin-700000-free-coins,https://coincu.com/vitalik-buterin-700000-free-coins/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
171865,coinbase-launches-liquid-staked-eth-trading,https://coincu.com/coinbase-launches-liquid-staked-eth-trading/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu News ,,
171791,discover-the-tms-network-presale,https://coincu.com/discover-the-tms-network-presale/,visible_raw_url_in_text,0,0,0,0,5,18,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal, returns on $TMSN will likely be higher. Find out more about the TMS Network (TMS) presale below: Presale: https://presale.tmsnetwork.io Website: https://tmsnetwork.io Telegram: https://t.me/tmsnetwork Twitter: https://twitter.com/tmsnetworkio DISCLAIMER: The Information on this we,,
171783,cryptocurrency-tms-network-tmsn-presale,https://coincu.com/cryptocurrency-tms-network-tmsn-presale/,visible_raw_url_in_text,0,0,0,0,4,19,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,sidering in the evolving cryptocurrency market. Find Out More About TMS Network (TMSN) Presale!!! Presale: https://presale.tmsnetwork.io Website: https://tmsnetwork.io Telegram: https://t.me/tmsnetwork Twitter: https://twitter.com/tmsnetworkio DISCLAIMER: The Information on this we,,
171746,pancakeswap-takes-hit-27-million-lost-cakes,https://coincu.com/pancakeswap-takes-hit-27-million-lost-cakes/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu News ,,
171712,cosmos-hub-takes-action-atom-airdrop-scam,https://coincu.com/cosmos-hub-takes-action-atom-airdrop-scam/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu News ,,
171583,pendle-is-the-top-investment-to-make-now,https://coincu.com/pendle-is-the-top-investment-to-make-now/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu News ,,
171380,pancakeswap-v3-upgrade-unleashes-bnb-chain,https://coincu.com/pancakeswap-v3-upgrade-unleashes-bnb-chain/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"⏰Don&#39;t miss out on this opportunity and join us now by adding liquidity on BSC PancakeSwap ????Full details here: https://t.co/5QjGWOxd3g pic.twitter.com/2dpFKZwcms &mdash; PancakeSwap????Everyone&#39;s Favorite DEX (@PancakeSwap) March 4, 2023 PancakeSwap&#8217;s head chef, Mochi, stated that the upg",,
171158,zigzag-completed-airdrop,https://coincu.com/zigzag-completed-airdrop/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
171159,power-airdrop-waves-and-lock-token-snapshot,https://coincu.com/power-airdrop-waves-and-lock-token-snapshot/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
