post_id,post_name,url,match_rows,unique_matched_urls,sample_matched_url
395293,bitcoin-steadies-as-warren-seeks-fed-treasury-no-bailout,https://coincu.com/bitcoin-steadies-as-warren-seeks-fed-treasury-no-bailout/,3,3,https://thecurrencyanalytics.com/altcoins/treasury-blocks-bitcoin-bailout-dreams-in-fiery-capitol-hill-showdown-239737?utm_source=openai
395380,tokenized-gold-advances-as-hkgx-blockchain-claim-reviewed,https://coincu.com/tokenized-gold-advances-as-hkgx-blockchain-claim-reviewed/,3,3,https://hkgx.com.hk/en/media/corporatenews/8371518250491072387?utm_source=openai
395393,payment-stablecoins-see-2-haircut-under-rule-15c3-1,https://coincu.com/payment-stablecoins-see-2-haircut-under-rule-15c3-1/,3,3,https://financialservices.house.gov/news/documentsingle.aspx%3FDocumentID%3D409502?utm_source=openai
395597,ethereum-moves-on-buterin-transaction-demo-proposal,https://coincu.com/ethereum-moves-on-buterin-transaction-demo-proposal/,3,3,https://cointelegraph.com/news/vitalik-buterin-advocates-intent-based-security?utm_source=openai
395607,tether-winds-down-cnht-amid-sec-2-haircut-guidance,https://coincu.com/tether-winds-down-cnht-amid-sec-2-haircut-guidance/,3,3,https://www.ainvest.com/news/tether-announces-offshore-rmb-stablecoin-cnht-issuance-redemption-2602/?utm_source=openai
395686,jup-supply-tightens-as-dao-cuts-net-release-to-zero,https://coincu.com/jup-supply-tightens-as-dao-cuts-net-release-to-zero/,3,3,https://www.ainvest.com/news/jupiter-reduce-jup-net-emissions-proposal-approved-jupuary-airdrop-indefinitely-postponed-2602-63/?utm_source=openai
395733,bitcoin-steadies-as-may-22-uk-victim-deadline-questioned,https://coincu.com/bitcoin-steadies-as-may-22-uk-victim-deadline-questioned/,3,3,https://finance.yahoo.com/news/chinese-victims-face-long-fight-094658076.html?utm_source=openai
395745,usd1-holds-peg-after-brief-depeg-wlfi-alleges-attack,https://coincu.com/usd1-holds-peg-after-brief-depeg-wlfi-alleges-attack/,3,3,https://coincentral.com/wlfi-says-coordinated-attack-hit-trump-linked-usd1-as-stablecoin-loses-peg/?utm_source=openai
395826,stripe-valued-at-159b-after-employee-tender-offer,https://coincu.com/stripe-valued-at-159b-after-employee-tender-offer/,3,3,https://finance.yahoo.com/news/stripe-valuation-jumps-159-billion-131258707.html/?utm_source=openai
395887,poca-civil-recovery-guides-chinese-victim-claims-in-cps-case,https://coincu.com/poca-civil-recovery-guides-chinese-victim-claims-in-cps-case/,3,3,https://www.caixinglobal.com/2025-09-29/exclusive-alleged-chinese-mastermind-behind-massive-bitcoin-money-laundering-stands-trial-in-uk-102367499.html?utm_source=openai
395891,bitcoin-reacts-as-putin-signs-law-enabling-crypto-seizures,https://coincu.com/bitcoin-reacts-as-putin-signs-law-enabling-crypto-seizures/,3,3,https://dig.watch/updates/crypto-assets-to-be-treated-as-property-in-russia?utm_source=openai
396033,stablecoins-gain-focus-as-stripe-backs-programmable-rails,https://coincu.com/stablecoins-gain-focus-as-stripe-backs-programmable-rails/,3,3,https://www.forbes.com/sites/claraludmir/2026/02/16/agentic-commerce-adoption-is-inevitable-and-resisting-it-may-not-be-an-option/?ss=small-business-taxes&#038;utm_source=openai
396069,ethereum-outlines-seven-forks-by-2029-in-strawmap,https://coincu.com/ethereum-outlines-seven-forks-by-2029-in-strawmap/,3,3,https://cryptobriefing.com/ethereum-future-upgrades-strawmap/?utm_source=openai
396078,anthropic-weighs-ai-guardrails-amid-pentagon-push,https://coincu.com/anthropic-weighs-ai-guardrails-amid-pentagon-push/,3,3,"https://coincu.com/c/news/"">news</a>/2026/feb/24/anthropic-claude-military-ai?utm_source=openai&#8221;"
396087,bitcoin-gains-safeguards-as-indiana-hb-1042-advances,https://coincu.com/bitcoin-gains-safeguards-as-indiana-hb-1042-advances/,3,3,https://indianacapitalchronicle.com/2026/02/05/indiana-lawmakers-consider-crypto-pension-investments-atm-scam-crackdown/?utm_source=openai
396151,solana-launches-payments-with-simulator-for-stablecoins,https://coincu.com/solana-launches-payments-with-simulator-for-stablecoins/,3,3,https://solana.com/docs/payments?utm_source=openai
396154,iotx-holds-as-iip-56-verification-sought-for-ciotx,https://coincu.com/iotx-holds-as-iip-56-verification-sought-for-ciotx/,3,3,https://community.iotex.io/t/iip-qubits-quantum-resistant-upgrade-initiative-qri/15864?utm_source=openai
396166,sovereign-debt-faces-limits-as-ai-gains-meet-aging-costs,https://coincu.com/sovereign-debt-faces-limits-as-ai-gains-meet-aging-costs/,3,3,https://www.bis.org/publ/arpdf/ar2024e3.htm?utm_source=openai
396179,bitcoin-whale-flows-reassessed-after-30-day-claim,https://coincu.com/bitcoin-whale-flows-reassessed-after-30-day-claim/,3,3,https://cryptobriefing.com/bitcoin-sharks-accumulate-record-3-65m-btc-glassnode-report/?utm_source=openai
396186,tokenized-gold-draws-bids-as-crypto-sells-off-macro-focus,https://coincu.com/tokenized-gold-draws-bids-as-crypto-sells-off-macro-focus/,3,3,https://cointelegraph.com/news/gold-digital-rally-mirrors-rising-stress-dollar//?utm_source=openai
396199,tether-draws-350-375b-valuation-on-secondary-trades,https://coincu.com/tether-draws-350-375b-valuation-on-secondary-trades/,3,3,https://forklog.com/en/tether-ceo-challenges-515-billion-valuation-as-undervalued/?utm_source=openai
396235,u-s-tariffs-face-refund-claims-after-supreme-court-ruling,https://coincu.com/u-s-tariffs-face-refund-claims-after-supreme-court-ruling/,3,3,https://www.forbes.com/sites/kellyphillipserb/2026/02/20/refunds-new-tariffs-and-2k-checks-questions-swirl-after-supreme-court-ruling/?utm_source=openai
396364,ethereum-eyes-native-accounts-as-eip-8141-focil-align,https://coincu.com/ethereum-eyes-native-accounts-as-eip-8141-focil-align/,3,3,https://blockonomi.com/vitalik-buterin-details-ethereum-quantum-defense-roadmap/?utm_source=openai
396370,iran-internet-drops-to-4-amid-us-israeli-strikes,https://coincu.com/iran-internet-drops-to-4-amid-us-israeli-strikes/,3,3,https://www.amnesty.org/en/latest/news/2026/01/internet-shutdown-in-iran-hides-violations-in-escalating-protests/?utm_source=openai
396498,bitcoin-supply-in-loss-nears-46-as-sopr-stays-sub-1,https://coincu.com/bitcoin-supply-in-loss-nears-46-as-sopr-stays-sub-1/,3,3,https://cryptoslate.com/bitcoin-institutions-admit-we-are-in-a-bear-market-but-70-say-the-price-is-still-undervalued/?utm_source=openai
397400,bitcoin-marks-20-million-mined-as-halving-tightens-float,https://coincu.com/bitcoin-marks-20-million-mined-as-halving-tightens-float/,3,3,"https://coincu.com/c/news/"">news</a>/bitcoin-95-percent-supply-milestone-scarcity-maturity/?utm_source=openai"
397717,jpmorgan-faces-class-action-over-328m-goliath-scheme,https://coincu.com/jpmorgan-faces-class-action-over-328m-goliath-scheme/,3,3,"https://coincu.com/news/crypto/"">crypto</a>-ponzi-scheme-class-action?utm_source=openai)."
397952,oil-steadies-as-iran-warns-on-gulf-ports-after-kharg,https://coincu.com/oil-steadies-as-iran-warns-on-gulf-ports-after-kharg/,3,3,"https://coincu.com/c/news/"">news</a>/live-updates/iran-live-updates-130893022/iran-says-if-its-ports-are-threatened-all-ports-in-region-will-be-legitimate-targets-130974417?utm_source=openai).</p><h2"
398028,deso-sees-sec-case-dismissed-without-prejudice-as-doj-acts,https://coincu.com/deso-sees-sec-case-dismissed-without-prejudice-as-doj-acts/,3,3,https://www.cnbc.com/2025/02/26/sec-tron-founder-justin-sun-explore-resolution-of-civil-fraud-case.html?utm_source=openai).</p><h2
398133,openai-weighs-10b-pe-jv-as-ipo-runway-capex-needs-rise,https://coincu.com/openai-weighs-10b-pe-jv-as-ipo-runway-capex-needs-rise/,3,3,"https://coincu.com/c/news/"">news</a>/press/20250401?utm_source=openai).</p><h2"
398287,oil-steadies-as-iran-denies-larijani-assassination-reports,https://coincu.com/oil-steadies-as-iran-denies-larijani-assassination-reports/,3,3,https://apnews.com/article/35d15d7cbcfa65fd7d180c28d38e7f31?utm_source=openai).
398313,hezbollah-claim-faces-scrutiny-amid-israel-lebanon-clashes,https://coincu.com/hezbollah-claim-faces-scrutiny-amid-israel-lebanon-clashes/,3,3,https://www.aljazeera.com/amp/news/2026/3/2/israel-bombs-beirut-after-hezbollah-launches-rocket-attack?utm_source=openai).</p><p>The
398486,pentagon-seeks-50b-200b-report-faces-scrutiny,https://coincu.com/pentagon-seeks-50b-200b-report-faces-scrutiny/,3,3,"https://coincu.com/c/news/"">news</a>/international/americas/artc-report-pentagon-pushes-for-funding-to-support-iran-operations-replenish-munitions?utm_source=openai)."
398489,bitcoin-steadies-as-powell-keeps-rate-hike-option-open,https://coincu.com/bitcoin-steadies-as-powell-keeps-rate-hike-option-open/,3,3,https://apnews.com/article/9221c7658b01a0523d743d50b116ff11?utm_source=openai
398705,u-s-dod-assesses-iraq-posture-amid-regional-risks,https://coincu.com/u-s-dod-assesses-iraq-posture-amid-regional-risks/,3,3,https://apnews.com/article/7110ec28de2fc8fcb620d86da104de06?utm_source=openai).
396169,dualpath-lifts-throughput-as-rdma-eases-kv-cache-i-o,https://coincu.com/dualpath-lifts-throughput-as-rdma-eases-kv-cache-i-o/,4,2,https://arxiv.org/abs/2602.21548?utm_source=openai
393615,bitcoin-dips-sub-70k-as-dow-futures-fall-on-google-ai-capex,https://coincu.com/bitcoin-dips-sub-70k-as-dow-futures-fall-on-google-ai-capex/,2,2,https://apnews.com/article/d4ed66429ffa2f50f2feea99b0e583ed?utm_source=openai
393715,funtoken-faces-pressure-as-751m-fun-moves-to-binance,https://coincu.com/funtoken-faces-pressure-as-751m-fun-moves-to-binance/,2,2,https://cn.blockchain.news/flashnews/whale-deposits-751m-fun-to-binance-faces-16-7m-loss?utm_source=openai
393837,federal-reserve-faces-test-as-warsh-hearing-meets-doj-probe,https://coincu.com/federal-reserve-faces-test-as-warsh-hearing-meets-doj-probe/,2,2,https://www.banking.senate.gov/newsroom/minority/warren-presses-trump-on-involvement-in-powell-cook-investigations-following-bessent-assertion-to-warren-that-doj-investigations-are-up-to-the-president?utm_source=openai
393928,polymarket-to-grant-jump-trading-equity-for-market-making,https://coincu.com/polymarket-to-grant-jump-trading-equity-for-market-making/,2,2,https://fortune.com/2025/11/07/polymarket-wash-trading-inflated-prediction-markets-columbia-research/?utm_source=openai
393940,bitcoin-sees-strategy-add-1142-btc-via-atm,https://coincu.com/bitcoin-sees-strategy-add-1142-btc-via-atm/,2,2,https://coincentral.com/strategy-mstr-stock-slides-3-despite-adding-1142-btc-to-its-expanding-treasury/?utm_source=openai
393952,bitcoin-draws-focus-after-2-565-btc-sent-to-genesis,https://coincu.com/bitcoin-draws-focus-after-2-565-btc-sent-to-genesis/,2,2,https://coincentral.com/satoshi-nakamoto-first-wallet-receives-2-565-btc-from-unknown-sender/?utm_source=openai
394102,dow-jones-tops-50000-as-fed-rate-cut-hopes-ai-chips-lead,https://coincu.com/dow-jones-tops-50000-as-fed-rate-cut-hopes-ai-chips-lead/,2,2,https://www.theguardian.com/business/2026/feb/06/dow-stock-market-record-high?utm_source=openai
394118,memecoins-face-scrutiny-as-bubblemaps-flags-x-1m-contest,https://coincu.com/memecoins-face-scrutiny-as-bubblemaps-flags-x-1m-contest/,2,2,https://protos.com/x-creators-1m-prize-winner-exposed-as-memecoin-pump-and-dumper/?utm_source=openai
394248,solana-moves-as-ftx-unstakes-15-9m-under-bankruptcy-plan,https://coincu.com/solana-moves-as-ftx-unstakes-15-9m-under-bankruptcy-plan/,2,2,https://nulltx.com/sbf-claims-ftx-was-never-insolvent-says-creditors-paid-120/?utm_source=openai
394261,ether-draws-scrutiny-as-eth2-beacon-deposits-concentrate,https://coincu.com/ether-draws-scrutiny-as-eth2-beacon-deposits-concentrate/,2,2,https://cointelegraph.com/news/ethereum-merge-made-network-more-centralized?utm_source=openai
394321,bitcoin-sees-state-backed-mining-as-vaneck-flags-13,https://coincu.com/bitcoin-sees-state-backed-mining-as-vaneck-flags-13/,2,2,https://www.newsblock.co/2025/11/japan-enters-state-backed-bitcoin.html?utm_source=openai
394348,ether-holds-as-72b-staking-fuels-centralization-debate,https://coincu.com/ether-holds-as-72b-staking-fuels-centralization-debate/,2,2,https://info.arkm.com/research/who-owns-the-most-ethereum-2025-vitalik-bitmine?utm_source=openai
394410,bitcoin-holds-as-fss-probes-bithumb-ghost-bitcoin,https://coincu.com/bitcoin-holds-as-fss-probes-bithumb-ghost-bitcoin/,2,2,https://cointelegraph.com/news/how-a-bitcoin-promotion-error-triggered-a-regulatory-reckoning-in-south-korea?utm_source=openai
394512,u-s-inflation-outlook-shifts-on-tariffs-fed-cuts-in-focus,https://coincu.com/u-s-inflation-outlook-shifts-on-tariffs-fed-cuts-in-focus/,2,2,https://www.goldmansachs.com/insights/articles/the-outlook-for-fed-rate-cuts-in-2026?utm_source=openai
394524,iren-joins-msci-usa-index-as-inclusion-takes-effect-feb-27,https://coincu.com/iren-joins-msci-usa-index-as-inclusion-takes-effect-feb-27/,2,2,https://www.globenewswire.com/news-release/2026/02/12/3237800/0/en/iren-added-to-msci-usa-index.html?utm_source=openai
394608,ftx-assets-assessed-amid-doj-forfeiture-80b-claim,https://coincu.com/ftx-assets-assessed-amid-doj-forfeiture-80b-claim/,2,2,https://www.privateequitylitigation.com/2022/12/sbf-prosecution-raises-novel-issues-for-asset-forfeiture-and-victim-restitution/?utm_source=openai
394644,morpho-trades-on-apollo-48-month-plan-to-buy-up-to-90m,https://coincu.com/morpho-trades-on-apollo-48-month-plan-to-buy-up-to-90m/,2,2,https://morpho.org/blog/morpho-association-announces-cooperation-agreement-with-apollo/?utm_source=openai
394655,aave-faces-sec-review-as-grayscale-files-2-5-fee-etf,https://coincu.com/aave-faces-sec-review-as-grayscale-files-2-5-fee-etf/,2,2,https://www.ainvest.com/news/grayscale-considers-converting-aave-trust-spot-etf-2602/?utm_source=openai
394676,x-tightens-api-on-fee-pools-as-smart-cashtags-near-launch,https://coincu.com/x-tightens-api-on-fee-pools-as-smart-cashtags-near-launch/,2,2,https://www.ainvest.com/news/announces-api-policy-update-prevent-apps-creating-fee-pools-user-consent-2602/?utm_source=openai
394777,bitcoin-navigates-quantum-risk-amid-etf-and-basis-signals,https://coincu.com/bitcoin-navigates-quantum-risk-amid-etf-and-basis-signals/,2,2,https://www.businessinsider.com/bitcoin-price-prediction-quantum-computing-risk-cryptography-jefferies-2026-1?utm_source=openai
394813,bitcoin-draws-interest-as-metaplanet-targets-1-by-2027,https://coincu.com/bitcoin-draws-interest-as-metaplanet-targets-1-by-2027/,2,2,https://www.ft.com/content/475ca245-bd04-4a56-b848-b88ea3b4ef13?utm_source=openai
394836,openai-taps-openclaw-founder-to-lead-personal-agents,https://coincu.com/openai-taps-openclaw-founder-to-lead-personal-agents/,2,2,https://fortune.com/2026/02/12/openclaw-ai-agents-security-risks-beware//?utm_source=openai
394871,japanese-yen-steadies-as-markets-weigh-april-boj-hike,https://coincu.com/japanese-yen-steadies-as-markets-weigh-april-boj-hike/,2,2,https://www.mnimarkets.com/articles/mni-interview-ex-bojs-sakurai-sees-hike-by-as-early-as-april-1739359419804?utm_source=openai
394877,victory-fintech-vdx-gains-sfc-license-after-june-pause,https://coincu.com/victory-fintech-vdx-gains-sfc-license-after-june-pause/,2,2,https://www.ainvest.com/news/victory-fintech-license-flow-analyst-10-31-stock-surge-2602/?utm_source=openai
394950,x-sees-outage-reports-as-downdetector-spikes-monday,https://coincu.com/x-sees-outage-reports-as-downdetector-spikes-monday/,2,2,https://www.cnbc.com/2025/05/24/elon-musk-x-outage-social-media.html?utm_source=openai
395020,paxg-gains-as-on-chain-shorts-unwind-amid-gold-rebound,https://coincu.com/paxg-gains-as-on-chain-shorts-unwind-amid-gold-rebound/,2,2,https://coincentral.com/tokenized-gold-sees-177-growth-overtakes-gold-etfs-in-volume/?utm_source=openai
395029,bitcoin-draws-flows-as-intesa-reveals-spot-etf-stake,https://coincu.com/bitcoin-draws-flows-as-intesa-reveals-spot-etf-stake/,2,2,https://www.kucoin.com/fr/news/flash/intesa-sanpaolo-discloses-96m-bitcoin-etf-holdings-and-strategy-put-options?utm_source=openai
395149,phantom-rolls-out-mcp-server-with-ai-signing-safeguards,https://coincu.com/phantom-rolls-out-mcp-server-with-ai-signing-safeguards/,2,2,https://www.ainvest.com/news/phantom-launches-ai-driven-mcp-server-support-autonomous-transactions-token-swaps-2602/?utm_source=openai
395264,ethereum-outlines-2026-roadmap-on-scaling-ux-security,https://coincu.com/ethereum-outlines-2026-roadmap-on-scaling-ux-security/,2,2,https://blog.contactcenterpipeline.com/2025/10/meeting-digital-first-customer-expectations/?utm_source=openai
395276,stablecoins-face-rewards-review-in-white-houses-third-talks,https://coincu.com/stablecoins-face-rewards-review-in-white-houses-third-talks/,2,2,https://cointelegraph.com/news/crypto-banks-meet-white-house-stablecoin-rewards?utm_source=openai
395329,bitcoin-holds-as-blackrock-sends-2563-btc-to-coinbase-prime,https://coincu.com/bitcoin-holds-as-blackrock-sends-2563-btc-to-coinbase-prime/,2,2,https://cryptoslate.com/bloomberg-analyst-refutes-controversial-allegations-against-coinbase-says-blackrock-is-not-messing-around/?utm_source=openai
395357,tariff-refunds-stay-uncertain-after-ieepa-supreme-court-ruling,https://coincu.com/tariff-refunds-stay-uncertain-after-ieepa-supreme-court-ruling/,2,2,https://timesofindia.indiatimes.com/business/international-business/trump-tariffs-trashed-us-businesses-fret-as-court-ruling-worryingly-silent-over-refunds/articleshow/128617060.cms?utm_source=openai
395386,pump-slips-as-on-chain-data-link-team-wallets-to-7-23m-sale,https://coincu.com/pump-slips-as-on-chain-data-link-team-wallets-to-7-23m-sale/,2,2,https://ambcrypto.com/pump-fun-team-sells-543mln-pump-at-loss-heres-what-it-means-for-holders/?utm_source=openai
395401,sonic-labs-launches-spawn-as-closed-testing-begins,https://coincu.com/sonic-labs-launches-spawn-as-closed-testing-begins/,2,2,https://blog.soniclabs.com/spawn-by-sonic-from-idea-to-app-instantly-with-ai/?utm_source=openai
395410,ethereum-faces-scrutiny-as-tvl-sits-idle-amid-tradfi-tilt,https://coincu.com/ethereum-faces-scrutiny-as-tvl-sits-idle-amid-tradfi-tilt/,2,2,https://fortune.com/2026/02/20/influential-wintermute-founder-evgeny-gaevoy-thinks-crypto-strayed-from-cypherpunk-roots/?utm_source=openai
395452,aave-details-v4-rollout-as-v3-supply-caps-guide-migration,https://coincu.com/aave-details-v4-rollout-as-v3-supply-caps-guide-migration/,2,2,https://aave.com/blog/aave-2025-recap?utm_source=openai
395530,iotex-flags-private-key-exploit-as-funds-are-frozen,https://coincu.com/iotex-flags-private-key-exploit-as-funds-are-frozen/,2,2,https://cointelegraph.com/news/iotex-investigates-token-safe-suspicious-activity-4-3m-loss?utm_source=openai
395560,bitcoin-miners-rethink-cash-as-bitdeer-cuts-btc-to-zero,https://coincu.com/bitcoin-miners-rethink-cash-as-bitdeer-cuts-btc-to-zero/,2,2,https://phemex.com/news/article/bitdeer-reports-zero-btc-holdings-after-selling-weekly-output-61859?utm_source=openai
395770,okx-launches-stock-perps-on-hood-tsla-mstr-with-5x,https://coincu.com/okx-launches-stock-perps-on-hood-tsla-mstr-with-5x/,2,2,https://cointelegraph.com/news/okx-delays-onchain-perps-launch-over-regulatory-concerns?utm_source=openai
395781,ether-steadies-as-ethereum-foundation-stakes-70000-eth,https://coincu.com/ether-steadies-as-ethereum-foundation-stakes-70000-eth/,2,2,https://blog.ethereum.org/2026/02/24/staking?utm_source=openai
395807,bitcoin-awaits-fed-cues-as-quarles-upbeat-on-cuts,https://coincu.com/bitcoin-awaits-fed-cues-as-quarles-upbeat-on-cuts/,2,2,https://www.barrons.com/articles/fed-waller-rate-cuts-424ed4e1?utm_source=openai
395872,u-s-tariffs-shift-as-court-curbs-ieepa-section-122-in-play,https://coincu.com/u-s-tariffs-shift-as-court-curbs-ieepa-section-122-in-play/,2,2,https://timesofindia.indiatimes.com/world/trade-deficits-distinct-from-bop-deficits-gita-gopinath-backs-neal-katyal-on-trumps-15-tariff-move/articleshow/128677377.cms?utm_source=openai
395875,u-s-rates-hold-after-fomc-minutes-stress-2-goal,https://coincu.com/u-s-rates-hold-after-fomc-minutes-stress-2-goal/,2,2,https://www.foxbusiness.com/economy/feds-powell-says-officials-wont-wait-until-inflation-reaches-2-cut-rates?utm_source=openai
396041,leo-trades-at-60-premium-amid-2016-bitfinex-case,https://coincu.com/leo-trades-at-60-premium-amid-2016-bitfinex-case/,2,2,"https://coincu.com/news/crypto/"">crypto</a>-economy.com/analyst-leo-could-foreshadow-movement-of-btc/?utm_source=openai&#8221;"
396053,bitcoin-holds-as-south-korea-arrests-two-in-22-btc-theft,https://coincu.com/bitcoin-holds-as-south-korea-arrests-two-in-22-btc-theft/,2,2,https://koreajoongangdaily.joins.com/news/2026-02-13/national/socialAffairs/Gangnam-Police-Precinct-loses-145M-from-surrendered-Bitcoin-wallet-investigates/2524029?utm_source=openai
396055,bitcoin-holds-as-binances-he-yi-dimon-flag-crypto-risk,https://coincu.com/bitcoin-holds-as-binances-he-yi-dimon-flag-crypto-risk/,2,2,https://u.today/binance-cofounder-reacts-as-proof-emerges-that-binance-was-hit-by-fud-ai-driven-campaign?utm_source=openai
396066,u-s-treasuries-steady-as-fed-independence-faces-pressure,https://coincu.com/u-s-treasuries-steady-as-fed-independence-faces-pressure/,2,2,https://www.americanbanker.com/news/bankers-back-fed-independence-as-scotus-mulls-removability?utm_source=openai
396160,jpysc-to-debut-q2-2026-under-japans-type-iii-rules,https://coincu.com/jpysc-to-debut-q2-2026-under-japans-type-iii-rules/,2,2,https://cointelegraph.com/news/japan-s-sbi-and-startale-plan-regulated-yen-stablecoin-in-2026-under-new-framework//?utm_source=openai
396163,nomina-nom-faces-upbit-delisting-on-mar-30-1500-kst,https://coincu.com/nomina-nom-faces-upbit-delisting-on-mar-30-1500-kst/,2,2,https://www.aicoin.com/en/news-flash/2586810?utm_source=openai
396207,bitcoin-holds-as-85k-90k-gamma-caps-moves,https://coincu.com/bitcoin-holds-as-85k-90k-gamma-caps-moves/,2,2,"https://coincu.com/news/crypto/"">crypto</a>-turnaround-should-watch-for-33d31eed?utm_source=openai&#8221;"
396331,dubai-airports-suspends-flights-amid-burj-khalifa-evacuation,https://coincu.com/dubai-airports-suspends-flights-amid-burj-khalifa-evacuation/,2,2,https://m.economictimes.com/nri/latest-updates/dubai-suspends-all-flight-operations-at-dubai-international-and-al-maktoum-airports/articleshow/128885752.cms?utm_source=openai).</p><p>The
396379,amir-hatami-remains-safe-as-us-israel-strike-iran,https://coincu.com/amir-hatami-remains-safe-as-us-israel-strike-iran/,2,2,https://news.cgtn.com/news/2026-02-28/news-1L8nCzaya3K/p.html?utm_source=openai
396489,brent-crude-swings-iran-israel-risk-dims-june-fed-cut-odds,https://coincu.com/brent-crude-swings-iran-israel-risk-dims-june-fed-cut-odds/,2,2,https://www.marketwatch.com/story/the-situation-in-the-middle-east-is-a-major-wild-card-for-the-fed-former-powell-advisor-says-0378ab73?utm_source=openai
396886,kospi-sinks-12-on-85-oil-won-slides-on-mideast-shock,https://coincu.com/kospi-sinks-12-on-85-oil-won-slides-on-mideast-shock/,2,2,https://intellectia.ai/news/stock/s-korean-stocks-tumble-12-at-close-financial-services-commission-to-activate-mkt-stabilization-plan-if-needed?utm_source=openai).
396926,crypto-exchanges-face-20-cap-as-s-korea-agrees-on-rules,https://coincu.com/crypto-exchanges-face-20-cap-as-s-korea-agrees-on-rules/,2,2,https://en.sedaily.com/finance/2025/12/31/korea-mulls-capping-crypto-exchange-stakes-sparking-ma?utm_source=openai
397352,aave-hits-record-users-in-feb-as-basis-yields-collapse,https://coincu.com/aave-hits-record-users-in-feb-as-basis-yields-collapse/,2,2,https://decrypt.co/360391/aave-monthly-active-users-record-defi-lending?utm_source=openai).
398175,elon-musk-earns-a16z-nod-andreessen-touts-no-buffer-model,https://coincu.com/elon-musk-earns-a16z-nod-andreessen-touts-no-buffer-model/,2,2,https://ai.enacast.com/c/lex/e/7bb6b25f-e836-4275-adc1-4e15e3a6372d/transcript?utm_source=openai).
398720,openai-targets-8000-employees-by-2026-amid-compute-limits,https://coincu.com/openai-targets-8000-employees-by-2026-amid-compute-limits/,2,2,"https://coincu.com/c/news/"">news</a>/2026/01/202601287352?utm_source=openai).</p><p>As"
393599,bitcoin-gains-favor-as-jpmorgan-flags-shrinking-vol-gap,https://coincu.com/bitcoin-gains-favor-as-jpmorgan-flags-shrinking-vol-gap/,1,1,https://www.investopedia.com/why-this-legendary-investor-prefers-gold-over-bitcoin-8748191?utm_source=openai
393671,treasury-yields-steady-as-shutdown-delays-jobs-cpi,https://coincu.com/treasury-yields-steady-as-shutdown-delays-jobs-cpi/,1,1,https://www.barrons.com/articles/january-jobs-report-release-feb-11-fca20f01?utm_source=openai
393823,bitcoin-edges-lower-as-bot-unwind-signals-surface,https://coincu.com/bitcoin-edges-lower-as-bot-unwind-signals-surface/,1,1,https://phemex.com/news/article/tom-demark-links-eth-and-btc-price-decline-to-artificial-liquidation-39617?utm_source=openai).
393891,bitcoin-stays-in-focus-as-fsc-fss-probes-bithumb-glitch,https://coincu.com/bitcoin-stays-in-focus-as-fsc-fss-probes-bithumb-glitch/,1,1,https://en.sedaily.com/finance/2026/02/08/korean-regulators-launch-emergency-probe-into-bithumbs-14b?utm_source=openai
393912,backpack-token-sets-25-tge-unlock-24-to-points-holders,https://coincu.com/backpack-token-sets-25-tge-unlock-24-to-points-holders/,1,1,https://cryptonews.net/news/altcoins/32358808/?utm_source=openai
394009,crypto-faces-nist-led-pqc-shift-as-ai-scales,https://coincu.com/crypto-faces-nist-led-pqc-shift-as-ai-scales/,1,1,https://thequantuminsider.com/2025/03/07/nist-outlines-strategies-for-crypto-agility-as-pqc-migration-stalls-available-for-public-comment/?utm_source=openai
394076,dxy-faces-10-downside-risk-on-deeper-2026-fed-cuts,https://coincu.com/dxy-faces-10-downside-risk-on-deeper-2026-fed-cuts/,1,1,https://www.statestreet.com/inl/en/insights/market-outlook-2026?utm_source=openai
394079,bitcoin-futures-launch-on-ibkr-via-coinbase-nano-contracts,https://coincu.com/bitcoin-futures-launch-on-ibkr-via-coinbase-nano-contracts/,1,1,https://apnews.com/article/1dc34b193152a62f0cf32b69e3453974?utm_source=openai
394099,internet-computer-expands-on-pakistan-sovereign-cloud-mou,https://coincu.com/internet-computer-expands-on-pakistan-sovereign-cloud-mou/,1,1,https://www.techjuice.pk/pda-partners-with-dfinity-for-national-cloud-1500-ai-licenses/?utm_source=openai
394115,cryptocurrency-draws-review-as-pdrm-checks-kajang-claim,https://coincu.com/cryptocurrency-draws-review-as-pdrm-checks-kajang-claim/,1,1,https://www.youtocoin.com/flash/344115.html?utm_source=openai).
394283,pacifica-outlines-perps-scope-as-10x-leverage-draws-scrutiny,https://coincu.com/pacifica-outlines-perps-scope-as-10x-leverage-draws-scrutiny/,1,1,https://www.ainvest.com/news/pacifica-launches-jup-xag-perpetual-contracts-10x-leverage-2601?utm_source=openai)</p><h2
394289,cardano-faces-hk-rumor-details-layerzero-plan-at-consensus,https://coincu.com/cardano-faces-hk-rumor-details-layerzero-plan-at-consensus/,1,1,https://consensus-hongkong.coindesk.com/agenda/event/-cardano-spotlight-session-144?utm_source=openai
394299,geode-capital-management-lifts-stake-by-175000-in-13f,https://coincu.com/geode-capital-management-lifts-stake-by-175000-in-13f/,1,1,https://www.marketbeat.com/instant-alerts/filing-geode-capital-management-llc-increases-stake-in-equifax-inc-efx-2025-11-14/?utm_source=openai
394359,cardano-transfers-paused-on-coinbase-buys-sells-unaffected,https://coincu.com/cardano-transfers-paused-on-coinbase-buys-sells-unaffected/,1,1,https://isdown.app/status/coinbase-prime/incidents/479474-cardano-network-disabled-transactions?utm_source=openai
