post_id,post_name,url,issue_types,gsc_clicks,gsc_impressions,backlinks,ref_domains,h2_count,anchor_count,promo_pattern,wire_style,claim_check_style,writing_qc_verdict,suggested_action,why,sample_1,sample_2,sample_3
185452,coinbase-not-quitting-us-market,https://coincu.com/coinbase-not-quitting-us-market/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
185411,blocks-cash-app-bitcoin-sales,https://coincu.com/blocks-cash-app-bitcoin-sales/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
185369,optimism-uses-eas,https://coincu.com/optimism-uses-eas/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"ble on OP Mainnet following the launch of Bedrock. New to attestations? Give the interactive tutorial a try. ???????? https://t.co/6uTOLm6lBJ pic.twitter.com/kqdLKaK0zF &mdash; Ethereum Attestation Service (@eas_eth) May 4, 2023 This could promote fairer OP token distribution and community voting systems ",,
185181,white-house-taxing-crypto-mining-30,https://coincu.com/white-house-taxing-crypto-mining-30/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
184988,binance-threatens-justin-sun-over-sui-token,https://coincu.com/binance-threatens-justin-sun-over-sui-token/,visible_raw_url_in_text,0,0,0,0,0,11,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"17;s LaunchPool. ???? ???? ???? 56,100,000 #TUSD (56,444,454 USD) transferred from Justin Sun to #Binance https://t.co/OWFJNQ3oXO &mdash; Whale Alert (@whale_alert) May 1, 2023 However, CZ came forward to allay the community&#8217;s concerns, stating that the exchange&#8217;s LaunchPool is desig",,
184887,bit-mining-to-launch-new-dogecoin-litecoin,https://coincu.com/bit-mining-to-launch-new-dogecoin-litecoin/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu News ,,
184881,memecoin-pepe-top-100-cyptocurrencies,https://coincu.com/memecoin-pepe-top-100-cyptocurrencies/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
184946,microstrategys-q1-profit-soars-bitcoin,https://coincu.com/microstrategys-q1-profit-soars-bitcoin/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
184768,meme-coins-surge-pepe-wojak-and-aidoge,https://coincu.com/meme-coins-surge-pepe-wojak-and-aidoge/,visible_raw_url_in_text,0,0,0,0,0,14,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"211; swapped 1.11B $PEPE to $ETH , realized profit at $356.162K &#8211; still hold 4.8B $PEPE , unrealized profit… https://t.co/xBK2wFsLe7 pic.twitter.com/Xas3FTrJWb &mdash; Spot On Chain (@spotonchain) April 30, 2023 The report also includes a review of some whales mentioned ten days ago. ",,
184714,elon-musks-revolutionary-twitter,https://coincu.com/elon-musks-revolutionary-twitter/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"sm. Content creators can now enable subscriptions to their text, pics &amp; video worldwide on this platform! https://t.co/XzrFMLPytB &mdash; Elon Musk (@elonmusk) April 28, 2023 Previously, Twitter had introduced Twitter Blue subscriptions as a new revenue stream, but many verified users resisted t",,
184583,top-25-whales-on-zksync-era,https://coincu.com/top-25-whales-on-zksync-era/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
184456,70-of-pancakeswap-favor-of-reducing-stakes,https://coincu.com/70-of-pancakeswap-favor-of-reducing-stakes/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
184325,doodles-beta-for-the-stoodio,https://coincu.com/doodles-beta-for-the-stoodio/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
184253,tensor-overtakes-magic-eden-trading-volume,https://coincu.com/tensor-overtakes-magic-eden-trading-volume/,visible_raw_url_in_text,0,0,0,0,0,11,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
184215,meta-loss-3-9b-after-pumping-metaverse,https://coincu.com/meta-loss-3-9b-after-pumping-metaverse/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
184153,galaxy-partners-with-dws,https://coincu.com/galaxy-partners-with-dws/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
183834,fancy-crypto-crypto-platform-cloud-mining,https://coincu.com/fancy-crypto-crypto-platform-cloud-mining/,visible_raw_url_in_text,0,0,0,0,6,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal, easy and hassle-free way to earn passive income through cryptocurrency mining. So join Fancy Crypto today by visiting http://fancycrypto.com/ DISCLAIMER: The Information on this website is provided as general market commentary and does not constitute investment advice. We encourage you to do your own rese,,
183826,standard-chartered-predicts-bitcoin,https://coincu.com/standard-chartered-predicts-bitcoin/,visible_raw_url_in_text,0,0,0,0,0,2,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
183807,cathie-wood-boost-coinbase-stock,https://coincu.com/cathie-wood-boost-coinbase-stock/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
183771,daniel-shin-others-tried-luna-ust,https://coincu.com/daniel-shin-others-tried-luna-ust/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
183750,arbitrum-starts-to-fully-distribute,https://coincu.com/arbitrum-starts-to-fully-distribute/,visible_raw_url_in_text,0,0,0,0,0,17,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"ion that was sent earlier last week. For more details on the DAO distribution, please read the thread below. ???????? https://t.co/naApiR7uT2 &mdash; Arbitrum (????,????) (@arbitrum) April 24, 2023 Moreover, according to Ember, a chain analyst, the Arbitrum Foundation has transferred 90.14 million ARBs to 1",,
183723,starkware-announced-the-2023-roadmap,https://coincu.com/starkware-announced-the-2023-roadmap/,visible_raw_url_in_text,0,0,0,0,0,2,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
183714,happyminer-offers-cloud-mining-services,https://coincu.com/happyminer-offers-cloud-mining-services/,visible_raw_url_in_text,0,0,0,0,0,9,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,rrency.&nbsp; YOUTUBE TWITTER Media Details: Company Name: HappyMiner Website Link: https://happyminer.us/ Contact Email: support@happyminer.us Country: United States City: Oklahoma DISCLAIMER:&nbsp; The Information on this website is provided as general market,,
183651,outflow-of-the-digital-asset-fund,https://coincu.com/outflow-of-the-digital-asset-fund/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
183613,franklin-onchain-us-government-money-fund,https://coincu.com/franklin-onchain-us-government-money-fund/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
183594,crypto-winter-over-bitcoin-could-reach-100k,https://coincu.com/crypto-winter-over-bitcoin-could-reach-100k/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
183587,lookonchain-reveals-pepe-trading-secrets,https://coincu.com/lookonchain-reveals-pepe-trading-secrets/,visible_raw_url_in_text,0,0,0,0,0,10,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"e of #Pepe &#39;s internal addresses. And the data on the chain shows that only these 5 addresses have earned $1.23M! https://t.co/6YdjYU2oaF https://t.co/5FLB0NBW3p https://t.co/xUr7ZAzN7i https://t.co/meWEqqA4Zb https://t.co/2ibFQjgVTi &mdash; Lookonchain (@lookonchain) April 24, 2023 The fact that Pe",,
183583,binance-announces-new-liquid-staking-token,https://coincu.com/binance-announces-new-liquid-staking-token/,visible_raw_url_in_text,0,0,0,0,0,2,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
183524,xrp-price-skyrockets-promising-profits,https://coincu.com/xrp-price-skyrockets-promising-profits/,visible_raw_url_in_text,0,0,0,0,0,2,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
183413,tether-almost-full-recovery-lost-value,https://coincu.com/tether-almost-full-recovery-lost-value/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
183335,canadas-crypto-losing-95-million-in-ftx,https://coincu.com/canadas-crypto-losing-95-million-in-ftx/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
183146,sec-collects-2-8-million-in-fines,https://coincu.com/sec-collects-2-8-million-in-fines/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
183135,aptos-launches-new-delegated-staking,https://coincu.com/aptos-launches-new-delegated-staking/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
183082,sui-blockchain-tokenomics-announcement,https://coincu.com/sui-blockchain-tokenomics-announcement/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal," launch and the pre-sale opening according to the set schedule. Dive into the full details in the blog post: https://t.co/BIscXNEzpZ &mdash; Sui (@SuiNetwork) April 21, 2023 According to the development team&#8217;s announcement, Sui operates its platform around three main parties, including: ",,
182984,lido-treasury-management-committee-has-99,https://coincu.com/lido-treasury-management-committee-has-99/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
182915,bitcoin-mining-reaches-all-time-high,https://coincu.com/bitcoin-mining-reaches-all-time-high/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
182898,metropolitan-bank-full-out-crypto,https://coincu.com/metropolitan-bank-full-out-crypto/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
182867,iron-fish-launches-mainnet-after-27-7m,https://coincu.com/iron-fish-launches-mainnet-after-27-7m/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
182733,safemoon-hacker-returned,https://coincu.com/safemoon-hacker-returned/,visible_raw_url_in_text,0,0,0,0,0,12,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"ldAlert #SafeMoon Exploiter has transferred 10,000 $BNB (~$3.4M) to 0xc6A8&#8230;62f ( #SafeMoon Treasury Wallet) https://t.co/SohjfE2Cn4 pic.twitter.com/mHTlW9f60d &mdash; PeckShieldAlert (@PeckShieldAlert) April 20, 2023 The DeFi protocol alerted its community about these transactions on April 19.",,
182725,u-s-judge-opensea-money-laundering-charges,https://coincu.com/u-s-judge-opensea-money-laundering-charges/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
182710,memeland-fight-other-meme-coins,https://coincu.com/memeland-fight-other-meme-coins/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
182681,moved-6070-bitcoins-btc-dropped,https://coincu.com/moved-6070-bitcoins-btc-dropped/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
182646,teslas-q1-2023-bitcoin-holdings-remain-flat,https://coincu.com/teslas-q1-2023-bitcoin-holdings-remain-flat/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
182613,sui-network-launch-mainnet-on-may-3rd,https://coincu.com/sui-network-launch-mainnet-on-may-3rd/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
182573,mawson-executed-sell-agreement,https://coincu.com/mawson-executed-sell-agreement/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
182550,bitcoin-whales-trigger-fomo-with-massive,https://coincu.com/bitcoin-whales-trigger-fomo-with-massive/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
182524,investor-spends-251-for-5-9t-pepe-tokens,https://coincu.com/investor-spends-251-for-5-9t-pepe-tokens/,visible_raw_url_in_text,0,0,0,0,0,15,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"tly) 4 days ago. If he sells at the current price of $0.0000001933, he will get a profit of ~$1.14M, more than 4,500x. https://t.co/cUqMO6zIVO pic.twitter.com/Ex5voyRvsa &mdash; Lookonchain (@lookonchain) April 19, 2023 If the investor were to sell at the price of $0.0000001933, they would make a profit of",,
182481,elon-musk-aidoge-dog-ai-memecoins,https://coincu.com/elon-musk-aidoge-dog-ai-memecoins/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
182430,sui-network-warns-users,https://coincu.com/sui-network-warns-users/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
182373,arbitrum-initial-token-release-daos,https://coincu.com/arbitrum-initial-token-release-daos/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
182361,franklin-whale-deletes-twitter-dumping-bayc,https://coincu.com/franklin-whale-deletes-twitter-dumping-bayc/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
182334,lido-agrees-arb-encourage-arbitrum,https://coincu.com/lido-agrees-arb-encourage-arbitrum/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
182245,pancakeswap-proposes-tokenomics-inflation,https://coincu.com/pancakeswap-proposes-tokenomics-inflation/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
182097,nike-first-nft-airdrop,https://coincu.com/nike-first-nft-airdrop/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
182023,arbitrum-reaches-5-million-accounts,https://coincu.com/arbitrum-reaches-5-million-accounts/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
181946,apple-card-high-yield-account-4-15-apy,https://coincu.com/apple-card-high-yield-account-4-15-apy/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
181924,sec-charges-bittrex-violated-securities-law,https://coincu.com/sec-charges-bittrex-violated-securities-law/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
181898,kyberswap-elastic-security-vulnerability,https://coincu.com/kyberswap-elastic-security-vulnerability/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
181902,bitcoin-saw-104-million-inflows-last-week,https://coincu.com/bitcoin-saw-104-million-inflows-last-week/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
181883,arbdoge-creates-new-wave,https://coincu.com/arbdoge-creates-new-wave/,visible_raw_url_in_text,0,0,0,0,0,25,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"on Apr 17 (UTC). @ArbDogeAI is a deflationary token. It will be used by #AIDOGE ecosystem applications. Details: https://t.co/nmDouuHqiD pic.twitter.com/DOturSkNjb &mdash; MEXC (@MEXC_Official) April 17, 2023 According to the statement, everyone who participated in the ARB airdrop may now claim a tot",,
181841,hive-blockchain-282-bitcoins-a-12-8,https://coincu.com/hive-blockchain-282-bitcoins-a-12-8/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
181777,web3shot-key-players-build-web3-ecosystem,https://coincu.com/web3shot-key-players-build-web3-ecosystem/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
181621,smartmoney-7-3m-profit-lookonchain-reveals,https://coincu.com/smartmoney-7-3m-profit-lookonchain-reveals/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
181604,trumps-stunning-1m-profit-from-nfts-sales,https://coincu.com/trumps-stunning-1m-profit-from-nfts-sales/,visible_raw_url_in_text,0,0,0,0,0,2,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
181581,okb-token-surge-over-20,https://coincu.com/okb-token-surge-over-20/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
181582,ftx-acquires-102m-worth-of-sui-tokens,https://coincu.com/ftx-acquires-102m-worth-of-sui-tokens/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
