issue_type,post_id,post_type,post_status,post_name,match_count,find_url,replace_url,live_rest_status,remaining_live_count,live_state,found_in_local_export,has_utm_source_openai,utm_source_openai_url_count,sample_openai_url,has_raw_format_issue,is_severe_raw_format_like,scan_flags
c_news,394703,post,publish,megaeth-mega-sees-1x-short-closed-as-wallet-0x26359-exits,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,short_internal_anchor_text|dirty_internal_link
c_news,394673,post,publish,bitcoin-draws-u-s-etf-inflows-as-overseas-cut-exposure,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,short_internal_anchor_text|dirty_internal_link
c_news,394668,post,publish,bitcoin-steadies-as-etf-outflows-test-april-outlook,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,short_internal_anchor_text|dirty_internal_link
c_news,394495,post,publish,federal-reserve-independence-tested-as-warsh-faces-senate,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,short_internal_anchor_text|dirty_internal_link
c_news,394492,post,publish,rwa-tokens-gain-clarity-after-csrc-overseas-rules,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,short_internal_anchor_text|dirty_internal_link
c_news,223305,post,publish,top-5-best-anonymous-casinos,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,223112,post,publish,top-5-best-crypto-mining-apps,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,250062,post,publish,bitstarz-login-step-by-step-guide,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,263516,post,publish,solana-labs-launches-bond-for-global-brands,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,262670,post,publish,blackrock-and-citadel-texas-stock-exchange,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,262663,post,publish,sec-chair-gary-gensler-criticizes-crypto,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,262649,post,publish,qcp-capital-predicts-btc-hit-74k-expects-eth-etf,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,262467,post,publish,worldcoin-suspends-spanish-operations,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,262448,post,publish,iota-unveils-iota-evm-layer-2-solution,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,262439,post,publish,vaneck-ceo-predicts-bitcoin-market-cap-of-gold,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,262429,post,publish,astar-network-destroy-5-of-astr-tokens,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261941,post,publish,tokenunlocks-report-crypto-unlocks-in-june,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261932,post,publish,upbit-to-introduce-beam-trading,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261923,post,publish,hong-kong-government-embraces-financial,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261918,post,publish,bitcoin-spot-etfs-net-inflows-reaching-48-706m,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261909,post,publish,luna-foundation-guard-crypto-transfers,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261837,post,publish,worldcoin-secures-10-million-wld-loan-extension,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261824,post,publish,crypto-hacks-and-fraud-have-cost-473-million,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261671,post,publish,merlin-chains-meteoric-rise-btc-transfers,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261657,post,publish,gemini-announces-2-18-billion-asset-return-earn,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261648,post,publish,justin-sun-compares-business-to-texas-holdem,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261611,post,publish,okx-announces-19th-proof-of-asset-reserves,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261589,post,publish,tether-has-blacklisted-address-containing-3-5-m,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261578,post,publish,bitcoin-spot-etfs-see-continued-growth-with-45m,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261452,post,publish,mt-gox-plans-secure-bitcoin-cash-for-repayments,4,https://coincu.com/c/news/,https://coincu.com/news/,200,4,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261447,post,publish,mt-gox-cold-wallet-transfers-141000-btc-wallet,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261429,post,publish,wisdomtree-physical-btc-and-ethereum-etps-on-lse,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261343,post,publish,btc-price-rockets-to-70000-milestone,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261333,post,publish,ethena-usde-custodian-skyrocketing-asset-value,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261323,post,publish,trump-memecoin-soars-holdings-surpass-10-million,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,261310,post,publish,hong-kong-government-drives-virtual-asset-growth,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260664,post,publish,best-crypto-wallet,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260748,post,publish,nvidia-market-value-triumphs-all-german-stocks,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260731,post,publish,grayscale-stacks-and-grayscale-near-trust-funds,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259944,post,publish,berachain-review-layer1-with-proof-of-liquidity,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260297,post,publish,arbitrum-farcaster-support-arbitrum-transactions,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260287,post,publish,binance-labs-backs-aevo-high-performance-decentralized-derivatives-platform-sees-33-8-price-drop,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260257,post,publish,vitalik-warns-super-intelligent-ais-high-risk,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260159,post,publish,potential-approval-of-spot-eth-etf-us-crypto,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260153,post,publish,vitalik-buterin-transfers-across-layer-2-network,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259437,post,publish,top-base-meme-coins-to-invest,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260022,post,publish,apples-vision-pro-launch-marks-significant-shift,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260016,post,publish,uniswap-labs-and-across-cross-chain-erc-7683,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260007,post,publish,okx-releases-update-on-token-listing-process,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,260001,post,publish,vitalik-applauds-orb-land-cryptoeconomic-marvel,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259985,post,publish,grayscale-goldman-sachs-peter-mintzberg-as-ceo,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259878,post,publish,tornado-cash-ruling-casts-dark-shadow-market,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259870,post,publish,ethereum-foundation-staff-tied-to-eigenlayer,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259862,post,publish,india-sebi-and-central-bank-clash-over-crypto,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259344,post,publish,dydx-isolated-markets-and-isolated-margins,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259329,post,publish,el-salvador-mines-29m-bitcoin-geothermal-plant,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259302,post,publish,vanguard-salim-ramji-ceo-amid-bitcoin-etfs-ban,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259282,post,publish,us-april-cpi-shows-slight-dip-fed-rate-cuts,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259137,post,publish,fed-chair-powell-u-s-economy-strong-labor-market,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259130,post,publish,wisconsin-investment-holds-ishares-bitcoin-etf,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259118,post,publish,liquity-v2-white-paper-introduces-defi,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259112,post,publish,maple-finance-figment-launch-staking-solutions,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,259102,post,publish,dwf-labs-transfers-2-million-floki-from-binance,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,258927,post,publish,dydx-founder-antonio-juliano-steps-aside,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,258921,post,publish,gamestop-soars-90-66-tripping-fourth-circuit,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,258906,post,publish,notcoin-exchange-deposits-ending-tomorrow,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,258239,post,publish,ethereum-etf-applications,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,258347,post,publish,ethprague-2024-shaping-the-future-of-ethereum,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,258327,post,publish,cryptopia-conference-2024,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,258296,post,publish,consensus-2024-explore-exhibitors-and-engaging,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,258290,post,publish,robinhood-secures-26b-in-q1-2024-crypto-holdings,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,258086,post,publish,australian-taxation-office-crypto-exchanges,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,258079,post,publish,layerzero-ceo-imposes-strict-policy-on-airdrops,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,258006,post,publish,cardano-network-transaction-volume-90-million,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257999,post,publish,bitfinex-whales-ramp-up-long-positions-6165-btc,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257987,post,publish,arbitrum-becomes-layer-2-swap-platform-hit-150b,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257981,post,publish,us-crypto-stocks-rose-across-the-board-coinbas,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257972,post,publish,metamask-launches-smart-transactions-mev-attacks,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257607,post,publish,sharkyfi-review-sol-largest-nft-lending-platform,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257952,post,publish,kenyan-president-taps-marathon-digital-bitcoin,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257823,post,publish,network-contracts-liquidated-75-9m-lost-in-24-h,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257681,post,publish,arthur-hayes-blog-bitcoin-hits-local-low,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257665,post,publish,fidelity-reveals-pension-funds-bitcoin-4-8-t,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257661,post,publish,us-nonfarm-employment-up-by-175000-in-april,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257545,post,publish,bnp-paribas-buys-blackrock-spot-bitcoin-etf,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257539,post,publish,april-crypto-vc-report-1-02b-invested-monad-labs,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257533,post,publish,hong-kong-spot-etfs-8-75m-u-s-bitcoin-etfs-78m,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257526,post,publish,feds-powell-announces-rate-hike-pause-qt-slowing,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257518,post,publish,paragraph-acquires-web3-platform-mirror,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257510,post,publish,blackrocks-financial-entering-spot-etf-trading,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257328,post,publish,chinese-police-nab-suspect-in-strk-airdrop-scam,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257321,post,publish,vitalik-warns-against-hardware-wallet-risks,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257288,post,publish,blur-is-now-on-the-blast-public-chain,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257279,post,publish,celsius-network-burns-90m-platform-tokens,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257268,post,publish,sec-chairman-accused-of-deception-regarding-eth,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257226,post,publish,boshi-hashkey-etf-holds-964-btc-and-4290-eth,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257220,post,publish,coinbase-integrates-bitcoin-lightning-network,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257208,post,publish,may-tokenunlocks-over-3-661b-unlocked,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257202,post,publish,hong-kongs-bitcoin-and-ethereum-etfs-lag-u-s,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257195,post,publish,chiliz-chain-hard-fork-enhanced-chz-tokenomics,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,257188,post,publish,hashkey-group-swiftly-withdraws-178126-pendle,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256964,post,publish,10x-research-reveals-downfall-of-etf-investments,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256335,post,publish,ionet-review-notable-depin-project-in-the-sol,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256604,post,publish,zeta-markets-review-notable-perp-exchange-on-sol,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256770,post,publish,justin-suns-mammoth-eth-purchase-surges-176k-eth,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256761,post,publish,a16z-crypto-general-counsel-proposes-principles,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256754,post,publish,cryptopunk-635-has-been-sold-for-4000-eth,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256747,post,publish,us-sec-set-to-reject-spot-ether-etfs,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256611,post,publish,hong-kongs-bitcoin-and-ethereum-etfso-april-30th,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256598,post,publish,ethena-labs-partners-with-swell-l2,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256592,post,publish,zkasino-shatters-expectations-on-zksync-platform,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256355,post,publish,blackrock-bitcoin-etf-surges-into-top-10-70-day,4,https://coincu.com/c/news/,https://coincu.com/news/,200,4,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256349,post,publish,crypto-lobbyists-challenge-secs-dealer,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256342,post,publish,coinbase-launches-pepe-perpetual-futures,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256205,post,publish,anchorage-digital-recruits-coinbase-veteran-coo,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255101,post,publish,notcoin-review-play-telegram-game-before-airdrop,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,256196,post,publish,ionet-and-aethir-forge-100m-airdrop-deal,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255673,post,publish,court-gemini-trust-and-genesis-settlement,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255647,post,publish,mint-blockchain-partners-optimism-foundation,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255642,post,publish,security-alliance-encrypted-threat-seal-isac,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255635,post,publish,top-5-bitcoin-miners-not-selling-bitcoin-in-anticipation-of-halving,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255626,post,publish,byteplus-ventures-into-blockchain-with-sui,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254929,post,publish,us-election-predictions,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255128,post,publish,bnb-trading-pair-trends-in-10-binance-launchpool,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255122,post,publish,ethena-protocol-records-first-ever-negative,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255106,post,publish,backpack-crypto-exchange-resumes-operations,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255094,post,publish,ethereum-nft-transaction-volume-spikes-122-94,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255088,post,publish,defi-liquidation-soars-120m-record-high,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255081,post,publish,curve-founder-faces-liquidation-371m-crv,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255061,post,publish,hong-kong-bitcoin-etfs-inaccessible-china-funds,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,252971,post,publish,best-real-world-assets-tokens-to-watch-in-2024,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255021,post,publish,runestone-launches-with-no-pre-sale,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,255004,post,publish,bitcoin-ireland-conference-2024-education,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254998,post,publish,adopting-bitcoin-arnhem-2024,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254984,post,publish,ethberlin-04-uniting-hackathon-festival,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254977,post,publish,ftx-alameda-liquidation-address-deposited-eth,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254966,post,publish,us-regulatory-zigzag-closure-zksync-lite,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254941,post,publish,global-governments-amass-23-6b-in-crypto-assets,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254874,post,publish,crypto-com-referral-code-earn-50-signup-bonus,1,https://coincu.com/c/news/,https://coincu.com/news/,200,1,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254735,post,publish,bitcoin-spot-etfs-see-massive-123m-inflows,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254668,post,publish,us-bitcoin-spot-etf-record-inflow-of-124-million,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254615,post,publish,eu-mica-regulations-fail-impact-european-crypto,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254608,post,publish,bitcoin-miner-auradine-raises-80m-in-series-b,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254601,post,publish,sushi-dao-financial-proposal-vote-62-5-support,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254595,post,publish,microstrategy-short-traders-lose-1-92-billion,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254585,post,publish,cex-data-report-sees-134-surge-in-spot-trading,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254440,post,publish,vaneck-ceo-dashes-hope-for-ethereum-etf-approval,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254369,post,publish,circle-launches-native-usdc-available-on-zksync,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254361,post,publish,us-treasury-deputy-russia-exploits-tethers-usdt,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254355,post,publish,grayscale-transfers-6257-btc-to-coinbase-prime,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254343,post,publish,bv-bank-digital-tokens-car-buying-in-brazil,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
c_news,254327,post,publish,vitalik-buterin-account-setup-at-hashkey-global,2,https://coincu.com/c/news/,https://coincu.com/news/,200,2,still_needs_edit,yes,,0,,,,dirty_internal_link
