source_url,source_type,source_id,old_link,new_link,link_row_occurrences_expected,old_count_found_in_raw,status
https://coincu.com/chainlink-trades-between-11-9-and-14-5/,posts,388483,https://coincu.com/analysis/big-wallets-sell-2m-link/,https://coincu.com/big-wallets-sell-2m-link/,1,0,not_found_in_raw
https://coincu.com/chainlink-us-equities-defi-stream/,posts,390114,https://coincu.com/analysis/chainlink-surges-after-whales-accumulate/,https://coincu.com/chainlink-surges-after-whales-accumulate/,1,0,not_found_in_raw
https://coincu.com/chainlink-whales-accumulate-4m-link/,posts,376706,https://coincu.com/news/4b-in-tokenized-assets-enter-aave/,https://coincu.com/4b-in-tokenized-assets-enter-aave/,1,0,not_found_in_raw
https://coincu.com/chainlink-whales-accumulate-link-tokens/,posts,383748,https://coincu.com/analysis/chainlink-holds-support-showing-growth/,https://coincu.com/chainlink-holds-support-showing-growth/,1,0,not_found_in_raw
https://coincu.com/chainlink-whales-accumulate-link-tokens/,posts,383748,https://coincu.com/analysis/link-rejected-again-is-14-the-start/,https://coincu.com/link-rejected-again-is-14-the-start/,1,0,not_found_in_raw
https://coincu.com/chainlink-whales-offload-31m-tokens/,posts,379804,https://coincu.com/analysis/chainlink-whales-accumulate-4m-link/,https://coincu.com/chainlink-whales-accumulate-4m-link/,1,0,not_found_in_raw
https://coincu.com/chainlinks-next-move-could-propel-link/,posts,361293,https://coincu.com/analysis/chainlink-needs-a-5-wave-move/,https://coincu.com/chainlink-needs-a-5-wave-move/,1,0,not_found_in_raw
https://coincu.com/chainlinks-next-move-could-propel-link/,posts,361293,https://coincu.com/analysis/chainlink-rockets-19-weekly/,https://coincu.com/chainlink-rockets-19-weekly/,1,0,not_found_in_raw
https://coincu.com/changpeng-zhao-advises-aster/,posts,365161,https://coincu.com/markets/aster-token-profits-investors/,https://coincu.com/aster-token-profits-investors/,1,0,not_found_in_raw
https://coincu.com/changpeng-zhao-advises-aster/,posts,365161,https://coincu.com/markets/aster-token-withdrawal-wallet-analysis/,https://coincu.com/aster-token-withdrawal-wallet-analysis/,1,0,not_found_in_raw
https://coincu.com/changpeng-zhao-advises-aster/,posts,365161,https://coincu.com/markets/whales-profit-aster-surge-leverage/,https://coincu.com/whales-profit-aster-surge-leverage/,1,0,not_found_in_raw
https://coincu.com/china-crackdown-stablecoins-regulation/,posts,380850,https://coincu.com/news/dutch-central-bank-stablecoin-risks/,https://coincu.com/dutch-central-bank-stablecoin-risks/,1,0,not_found_in_raw
https://coincu.com/china-crackdown-stablecoins-regulation/,posts,380850,https://coincu.com/news/hong-kong-sfc-aml-measures/,https://coincu.com/hong-kong-sfc-aml-measures/,1,0,not_found_in_raw
https://coincu.com/china-digital-asset-legislation/,posts,386307,https://coincu.com/news/1011-flash-crash-borrow-binance/,https://coincu.com/1011-flash-crash-borrow-binance/,1,0,not_found_in_raw
https://coincu.com/china-us-trade-cooperation-talks/,posts,371607,https://coincu.com/analysis/btc-soars-higher-while-open-interest/,https://coincu.com/btc-soars-higher-while-open-interest/,1,0,not_found_in_raw
https://coincu.com/china-virtual-currency-crackdown-2025/,posts,381812,https://coincu.com/analysis/sol-dominates-market-talk/,https://coincu.com/sol-dominates-market-talk/,1,0,not_found_in_raw
https://coincu.com/china-virtual-currency-regulation-governance/,posts,380867,https://coincu.com/markets/stablecoin-supply-bitcoin-price-trends/,https://coincu.com/stablecoin-supply-bitcoin-price-trends/,2,0,not_found_in_raw
https://coincu.com/christopher-waller-federal-reserve-board/,posts,362340,https://coincu.com/markets/fed-rate-cut-speculation-boosts-crypto/,https://coincu.com/fed-rate-cut-speculation-boosts-crypto/,1,0,not_found_in_raw
https://coincu.com/circle-arc-blockchain-testnet-launch/,posts,372001,https://coincu.com/news/circle-mints-usdc-solana-network-2/,https://coincu.com/circle-mints-usdc-solana-network-2/,1,0,not_found_in_raw
https://coincu.com/circle-focus-usdc-hong-kong/,posts,368570,https://coincu.com/analysis/rootdatas-report-crypto-financing-trends/,https://coincu.com/rootdatas-report-crypto-financing-trends/,1,0,not_found_in_raw
https://coincu.com/circle-focus-usdc-hong-kong/,posts,368570,https://coincu.com/news/hong-kong-sfc-re-election-leung/,https://coincu.com/hong-kong-sfc-re-election-leung/,1,0,not_found_in_raw
https://coincu.com/circle-mints-500-million-usdc-solana/,posts,369550,https://coincu.com/analysis/solana-eyes-226-229-breakout/,https://coincu.com/solana-eyes-226-229-breakout/,1,0,not_found_in_raw
https://coincu.com/circle-mints-usdc-solana-network-2/,posts,363247,https://coincu.com/markets/crypto-market-weekly-sep-1-sep-7-btc-eth-institutional-inflows-solana-ipo-and-fed-rate-cut/,https://coincu.com/crypto-market-weekly-sep-1-sep-7-btc-eth-institutional-inflows-solana-ipo-and-fed-rate-cut/,1,0,not_found_in_raw
https://coincu.com/circle-mints-usdc-solana-network-2/,posts,363247,https://coincu.com/news/forward-solana-billion-investment/,https://coincu.com/forward-solana-billion-investment/,1,0,not_found_in_raw
https://coincu.com/circle-native-usdc-cctp-hyperliquid/,posts,360882,https://coincu.com/news/hyperliquid-spot-trading-optimization/,https://coincu.com/hyperliquid-spot-trading-optimization/,1,0,not_found_in_raw
https://coincu.com/circle-q3-usdc-circulation-growth/,posts,377666,https://coincu.com/news/circle-arc-blockchain-testnet-launch/,https://coincu.com/circle-arc-blockchain-testnet-launch/,1,0,not_found_in_raw
https://coincu.com/circle-usdc-75-billion-milestone/,posts,366690,https://coincu.com/markets/crypto-market-weekly-sep-15-sep-21-btc-recovers-at-115k-stablecoins-at-record-highs/,https://coincu.com/crypto-market-weekly-sep-15-sep-21-btc-recovers-at-115k-stablecoins-at-record-highs/,1,0,not_found_in_raw
https://coincu.com/circle-usdc-75-billion-milestone/,posts,366690,https://coincu.com/news/uk-us-taskforce-digital-regulation/,https://coincu.com/uk-us-taskforce-digital-regulation/,1,0,not_found_in_raw
https://coincu.com/circle-usdc-supply-increases/,posts,381753,https://coincu.com/markets/stablecoin-supply-bitcoin-price-trends/,https://coincu.com/stablecoin-supply-bitcoin-price-trends/,1,0,not_found_in_raw
https://coincu.com/circle-usdc-supply-increases/,posts,381753,https://coincu.com/news/usdc-treasury-mints-750-million-solana/,https://coincu.com/usdc-treasury-mints-750-million-solana/,1,0,not_found_in_raw
https://coincu.com/citibank-to-launch-crypto-custody-service/,posts,368542,https://coincu.com/news/stablecoin-regulation-federal-reserve-occ/,https://coincu.com/stablecoin-regulation-federal-reserve-occ/,1,0,not_found_in_raw
https://coincu.com/citigroup-bitcoin-ethereum-2025-target/,posts,366202,https://coincu.com/markets/ethereum-829m-liquidation-cycle/,https://coincu.com/ethereum-829m-liquidation-cycle/,1,0,not_found_in_raw
https://coincu.com/citigroup-stablecoin-prediction-2030-2/,posts,365289,https://coincu.com/news/plasma-defi-stablecoin-banking-card/,https://coincu.com/plasma-defi-stablecoin-banking-card/,2,0,not_found_in_raw
https://coincu.com/cleancore-reaches-130m-doge-milestone/,posts,361951,https://coincu.com/analysis/dogecoin-set-for-breakout/,https://coincu.com/dogecoin-set-for-breakout/,1,0,not_found_in_raw
https://coincu.com/cmb-international-launches-3-8b-fund-on/,posts,368914,https://coincu.com/markets/us-money-markets-growth-potential-crypto/,https://coincu.com/us-money-markets-growth-potential-crypto/,1,0,not_found_in_raw
https://coincu.com/cmb-international-launches-3-8b-fund-on/,posts,368914,https://coincu.com/news/blackrock-asset-tokenization-begins/,https://coincu.com/blackrock-asset-tokenization-begins/,1,0,not_found_in_raw
https://coincu.com/cmb-international-launches-3-8b-fund-on/,posts,368914,https://coincu.com/news/four-rwa-module-bnb-chain-financing/,https://coincu.com/four-rwa-module-bnb-chain-financing/,1,0,not_found_in_raw
https://coincu.com/cme-crypto-futures-now-cover75-of-market/,posts,396613,https://coincu.com/markets/cme-group-crypto-trading-volume-2025/,https://coincu.com/cme-group-crypto-trading-volume-2025/,1,0,not_found_in_raw
https://coincu.com/cme-group-to-launch-cardano-chainlink/,posts,389035,https://coincu.com/analysis/cardano-12-profit-falling-wedge-breakout/,https://coincu.com/cardano-12-profit-falling-wedge-breakout/,1,0,not_found_in_raw
https://coincu.com/cme-group-to-launch-cardano-chainlink/,posts,389035,https://coincu.com/analysis/chainlink-trades-between-11-9-and-14-5/,https://coincu.com/chainlink-trades-between-11-9-and-14-5/,1,0,not_found_in_raw
https://coincu.com/cme-group-to-launch-cardano-chainlink/,posts,389035,https://coincu.com/analysis/stellar-set-to-drop-to-0-19-beforerebound/,https://coincu.com/stellar-set-to-drop-to-0-19-beforerebound/,1,0,not_found_in_raw
https://coincu.com/cme-group-to-launch-cardano-chainlink/,posts,389035,https://coincu.com/markets/cme-2025-crypto-trading-high/,https://coincu.com/cme-2025-crypto-trading-high/,1,0,not_found_in_raw
https://coincu.com/cme-solana-xrp-futures-launch/,posts,362632,https://coincu.com/news/forward-industries-solana-acquisition/,https://coincu.com/forward-industries-solana-acquisition/,1,0,not_found_in_raw
https://coincu.com/cme-solana-xrp-futures-launch/,posts,362632,https://coincu.com/news/sec-extends-xrp-etf-decision-2025/,https://coincu.com/sec-extends-xrp-etf-decision-2025/,1,0,not_found_in_raw
https://coincu.com/cnn-partners-with-kalshi-to-integrate/,posts,381245,https://coincu.com/news/kalshi-raises-300-million-targets-global-expansion-amid-surging-prediction-market-growth/,https://coincu.com/kalshi-raises-300-million-targets-global-expansion-amid-surging-prediction-market-growth/,1,0,not_found_in_raw
https://coincu.com/coc-game-onchain-data-feature/,posts,381307,https://coincu.com/analysis/xrp-bounces-back-is-3-50-the-next-stop/,https://coincu.com/xrp-bounces-back-is-3-50-the-next-stop/,1,0,not_found_in_raw
https://coincu.com/coin-reviews/,posts,400170,https://coincu.com/analysis/part-1-overview-of-the-aptos-ecosystem/,https://coincu.com/part-1-overview-of-the-aptos-ecosystem/,1,0,not_found_in_raw
https://coincu.com/coinbase-acquires-clearing-company/,posts,389866,https://coincu.com/news/kalshi-polymarket-prediction-duopoly/,https://coincu.com/kalshi-polymarket-prediction-duopoly/,1,0,not_found_in_raw
https://coincu.com/coinbase-acquires-echo-to-expand-onchain/,posts,370356,https://coincu.com/news/coinbase-launch-yb-perpetual-futures/,https://coincu.com/coinbase-launch-yb-perpetual-futures/,1,0,not_found_in_raw
https://coincu.com/coinbase-adds-moonbirds-perpetual-contracts/,posts,391966,https://coincu.com/news/solana-dapp-revenue-exceeds-187m/,https://coincu.com/solana-dapp-revenue-exceeds-187m/,1,0,not_found_in_raw
https://coincu.com/coinbase-apollo-stablecoin-credit/,posts,371849,https://coincu.com/news/us-treasury-stablecoin-rulemaking/,https://coincu.com/us-treasury-stablecoin-rulemaking/,1,0,not_found_in_raw
https://coincu.com/coinbase-aster-spot-trading/,posts,379252,https://coincu.com/analysis/sol-flashes-golden-cross/,https://coincu.com/sol-flashes-golden-cross/,1,0,not_found_in_raw
https://coincu.com/coinbase-aster-spot-trading/,posts,379252,https://coincu.com/news/aster-overtakes-hyperliquid-trading-volume/,https://coincu.com/aster-overtakes-hyperliquid-trading-volume/,1,0,not_found_in_raw
https://coincu.com/coinbase-aster-spot-trading/,posts,379252,https://coincu.com/news/coinbase-revives-token-sales-us/,https://coincu.com/coinbase-revives-token-sales-us/,1,0,not_found_in_raw
https://coincu.com/coinbase-base-network-bridge-solana/,posts,381536,https://coincu.com/analysis/sol-breakout-alert-eyes-on-126/,https://coincu.com/sol-breakout-alert-eyes-on-126/,1,0,not_found_in_raw
https://coincu.com/coinbase-base-network-bridge-solana/,posts,381536,https://coincu.com/news/upbit-solana-network-breach-2025/,https://coincu.com/upbit-solana-network-breach-2025/,1,0,not_found_in_raw
https://coincu.com/coinbase-base-token-issuance-exploration/,posts,363202,https://coincu.com/analysis/solana-surges-above-230-support-level/,https://coincu.com/solana-surges-above-230-support-level/,1,0,not_found_in_raw
https://coincu.com/coinbase-base-token-issuance-exploration/,posts,363202,https://coincu.com/news/coinbase-spx6900-flock-trade/,https://coincu.com/coinbase-spx6900-flock-trade/,1,0,not_found_in_raw
https://coincu.com/coinbase-base-token-issuance-exploration/,posts,363202,https://coincu.com/news/forward-solana-billion-investment/,https://coincu.com/forward-solana-billion-investment/,1,0,not_found_in_raw
https://coincu.com/coinbase-ceo-defi-regulation-opposition/,posts,367886,https://coincu.com/analysis/ethereum-poised-to-reach-10k/,https://coincu.com/ethereum-poised-to-reach-10k/,1,0,not_found_in_raw
https://coincu.com/coinbase-ceo-defi-regulation-opposition/,posts,367886,https://coincu.com/news/coinbase-hack-300-million-theft/,https://coincu.com/coinbase-hack-300-million-theft/,1,0,not_found_in_raw
https://coincu.com/coinbase-crypto-super-app-plan/,posts,363399,https://coincu.com/markets/coinbase-2025-crypto-market-outlook/,https://coincu.com/coinbase-2025-crypto-market-outlook/,1,0,not_found_in_raw
https://coincu.com/coinbase-crypto-super-app-plan/,posts,363399,https://coincu.com/news/genius-act-stablecoin-compliance-2026/,https://coincu.com/genius-act-stablecoin-compliance-2026/,1,0,not_found_in_raw
https://coincu.com/coinbase-eth-collateral-usdc-loans/,posts,379432,https://coincu.com/news/circle-q3-usdc-circulation-growth/,https://coincu.com/circle-q3-usdc-circulation-growth/,1,0,not_found_in_raw
https://coincu.com/coinbase-eth-collateral-usdc-loans/,posts,379432,https://coincu.com/news/coinbase-token-sale-platform-launch/,https://coincu.com/coinbase-token-sale-platform-launch/,1,0,not_found_in_raw
https://coincu.com/coinbase-eth-collateral-usdc-loans/,posts,379432,https://coincu.com/news/ethereum-2026-ai-roadmap-plan/,https://coincu.com/ethereum-2026-ai-roadmap-plan/,1,0,not_found_in_raw
https://coincu.com/coinbase-europe-fined-e21-5m-over-major-transaction-monitoring-failures/,posts,376488,https://coincu.com/news/eu-opens-antitrust-probe-into-deutsche/,https://coincu.com/eu-opens-antitrust-probe-into-deutsche/,1,0,not_found_in_raw
https://coincu.com/coinbase-expands-coin50-2025/,posts,381032,https://coincu.com/news/institutional-crypto-investments-2025/,https://coincu.com/institutional-crypto-investments-2025/,1,0,not_found_in_raw
https://coincu.com/coinbase-hack-300-million-theft/,posts,366142,https://coincu.com/markets/crypto-liquidation-risk-matrixport-analysis/,https://coincu.com/crypto-liquidation-risk-matrixport-analysis/,1,0,not_found_in_raw
https://coincu.com/coinbase-hack-300-million-theft/,posts,366142,https://coincu.com/news/uk-us-taskforce-digital-regulation/,https://coincu.com/uk-us-taskforce-digital-regulation/,1,0,not_found_in_raw
https://coincu.com/coinbase-institutional-projects-market-rebound/,posts,377012,https://coincu.com/markets/bitwise-solana-etf-update/,https://coincu.com/bitwise-solana-etf-update/,1,0,not_found_in_raw
https://coincu.com/coinbase-invests-in-coindcx-at-2-45b/,posts,368860,https://coincu.com/news/coindcx-hacked-community-reaction/,https://coincu.com/coindcx-hacked-community-reaction/,1,0,not_found_in_raw
https://coincu.com/coinbase-invests-in-coindcx-at-2-45b/,posts,368860,https://coincu.com/news/samsung-coinbase-crypto-access/,https://coincu.com/samsung-coinbase-crypto-access/,1,0,not_found_in_raw
https://coincu.com/coinbase-launch-yb-perpetual-futures/,posts,369055,https://coincu.com/analysis/rootdatas-report-crypto-financing-trends/,https://coincu.com/rootdatas-report-crypto-financing-trends/,1,0,not_found_in_raw
https://coincu.com/coinbase-picks-aster-for-roadmap/,posts,376887,https://coincu.com/analysis/aster-jumps-20-after-cz-buy-but-whale/,https://coincu.com/aster-jumps-20-after-cz-buy-but-whale/,1,0,not_found_in_raw
https://coincu.com/coinbase-plans-crypto-super-app/,posts,363569,https://coincu.com/markets/crypto-market-weekly-sep-1-sep-7-btc-eth-institutional-inflows-solana-ipo-and-fed-rate-cut/,https://coincu.com/crypto-market-weekly-sep-1-sep-7-btc-eth-institutional-inflows-solana-ipo-and-fed-rate-cut/,1,0,not_found_in_raw
https://coincu.com/coinbase-premium-turns-positive-as-1-1b-etf-inflows-lift-bitcoin/,posts,396709,https://coincu.com/news/coinbase-expands-u-s-stock-trading-24-5-with-yahoo-finance/,https://coincu.com/coinbase-expands-u-s-stock-trading-24-5-with-yahoo-finance/,1,0,not_found_in_raw
https://coincu.com/coinbase-resumes-india-operations-with/,posts,382126,https://coincu.com/news/coinbase-invests-in-coindcx-at-2-45b/,https://coincu.com/coinbase-invests-in-coindcx-at-2-45b/,1,0,not_found_in_raw
https://coincu.com/coinbase-resumes-india-operations-with/,posts,382126,https://coincu.com/news/coinbase-now-shuts-doors-in-india/,https://coincu.com/coinbase-now-shuts-doors-in-india/,1,0,not_found_in_raw
https://coincu.com/coinbase-startup-blockchain-transformation/,posts,371663,https://coincu.com/news/base-coinbase-considers-token-issuance/,https://coincu.com/base-coinbase-considers-token-issuance/,1,0,not_found_in_raw
https://coincu.com/coinbase-startup-blockchain-transformation/,posts,371663,https://coincu.com/news/uk-us-crypto-cooperation-stablecoins/,https://coincu.com/uk-us-crypto-cooperation-stablecoins/,1,0,not_found_in_raw
https://coincu.com/coinbase-stock-trading-blockchain-equity/,posts,389232,https://coincu.com/news/coinbase-expands-coin50-2025/,https://coincu.com/coinbase-expands-coin50-2025/,1,0,not_found_in_raw
https://coincu.com/coinbase-to-launch-prediction-markets-and/,posts,382984,https://coincu.com/markets/prediction-markets-us-election-trade-highs/,https://coincu.com/prediction-markets-us-election-trade-highs/,1,0,not_found_in_raw
https://coincu.com/coinbase-to-launch-prediction-markets-and/,posts,382984,https://coincu.com/markets/us-shutdown-prediction-markets-react/,https://coincu.com/us-shutdown-prediction-markets-react/,1,0,not_found_in_raw
https://coincu.com/coinbase-to-launch-prediction-markets-and/,posts,382984,https://coincu.com/news/gemini-cftc-license-prediction-market/,https://coincu.com/gemini-cftc-license-prediction-market/,1,0,not_found_in_raw
https://coincu.com/coinbase-to-launch-prediction-markets-and/,posts,382984,https://coincu.com/news/trump-media-to-launch-prediction-markets/,https://coincu.com/trump-media-to-launch-prediction-markets/,1,0,not_found_in_raw
https://coincu.com/coinbase-to-migrate-btc-and-eth-wallets/,posts,379713,https://coincu.com/news/bitmain-us-security-investigation/,https://coincu.com/bitmain-us-security-investigation/,1,0,not_found_in_raw
https://coincu.com/coinbase-to-migrate-btc-and-eth-wallets/,posts,379713,https://coincu.com/news/brazil-stablecoin-withdrawal-ban-targets-wallets/,https://coincu.com/brazil-stablecoin-withdrawal-ban-targets-wallets/,1,0,not_found_in_raw
https://coincu.com/coinbase-to-migrate-btc-and-eth-wallets/,posts,379713,https://coincu.com/news/coinbase-aster-spot-trading/,https://coincu.com/coinbase-aster-spot-trading/,1,0,not_found_in_raw
https://coincu.com/coinbase-to-migrate-btc-and-eth-wallets/,posts,379713,https://coincu.com/news/cosmos-hub-outage-causes-downtime-for-4-hours/,https://coincu.com/cosmos-hub-outage-causes-downtime-for-4-hours/,1,0,not_found_in_raw
https://coincu.com/coinshares-etp-outflow-us-uncertainty/,posts,378714,https://coincu.com/analysis/crypto-funds-see-1-17-billion-outflows/,https://coincu.com/crypto-funds-see-1-17-billion-outflows/,1,0,not_found_in_raw
https://coincu.com/consensys-token-economy-metamask-infura/,posts,367082,https://coincu.com/markets/market-volatility-unverified-shutdown-reports/,https://coincu.com/market-volatility-unverified-shutdown-reports/,1,0,not_found_in_raw
https://coincu.com/corporate-bitcoin-reserves-plummet/,posts,381691,https://coincu.com/analysis/mass-btc-dump-31800-coins-moved/,https://coincu.com/mass-btc-dump-31800-coins-moved/,1,0,not_found_in_raw
https://coincu.com/corporate-bitcoin-reserves-plummet/,posts,381691,https://coincu.com/markets/bitcoin-comeback-market-optimism/,https://coincu.com/bitcoin-comeback-market-optimism/,1,0,not_found_in_raw
https://coincu.com/crunch-lab-5m-funding-galaxy/,posts,367337,https://coincu.com/news/solana-remove-cu-limit/,https://coincu.com/solana-remove-cu-limit/,1,0,not_found_in_raw
https://coincu.com/crypto-bear-market-new-leadership/,posts,381152,https://coincu.com/analysis/bitcoin-macd-hits-all-time-low-signal-rally/,https://coincu.com/bitcoin-macd-hits-all-time-low-signal-rally/,1,0,not_found_in_raw
https://coincu.com/crypto-bear-market-new-leadership/,posts,381152,https://coincu.com/markets/wlfi-surge-eth-short-squeeze/,https://coincu.com/wlfi-surge-eth-short-squeeze/,1,0,not_found_in_raw
https://coincu.com/crypto-bully-warns-sol-may-hit-70s/,posts,393461,https://coincu.com/analysis/solana-deeper-pullback-loss-103-to-63/,https://coincu.com/solana-deeper-pullback-loss-103-to-63/,1,0,not_found_in_raw
https://coincu.com/crypto-etfs-launch-wall-street/,posts,372057,https://coincu.com/markets/us-shutdown-risk-bitcoin-volatility/,https://coincu.com/us-shutdown-risk-bitcoin-volatility/,2,0,not_found_in_raw
https://coincu.com/crypto-etps-diversification-trends/,posts,370536,https://coincu.com/markets/federal-reserve-potential-rate-cuts/,https://coincu.com/federal-reserve-potential-rate-cuts/,1,0,not_found_in_raw
https://coincu.com/crypto-exchanges-profit-resilience/,posts,378854,https://coincu.com/analysis/crypto-funds-see-1-17-billion-outflows/,https://coincu.com/crypto-funds-see-1-17-billion-outflows/,1,0,not_found_in_raw
https://coincu.com/crypto-fear-greed-index-binance-updates/,posts,363694,https://coincu.com/analysis/bnb-hits-a-new-all-time-high-at-950/,https://coincu.com/bnb-hits-a-new-all-time-high-at-950/,1,0,not_found_in_raw
https://coincu.com/crypto-fear-index-2025-extreme-fear/,posts,377837,https://coincu.com/analysis/xrp-bullish-outlook-target-range-3-7-3-8/,https://coincu.com/xrp-bullish-outlook-target-range-3-7-3-8/,1,0,not_found_in_raw
https://coincu.com/crypto-fear-index-2025-extreme-fear/,posts,377837,https://coincu.com/markets/investors-shift-gold-crypto/,https://coincu.com/investors-shift-gold-crypto/,1,0,not_found_in_raw
https://coincu.com/crypto-finance-anchornote-regulated-trades/,posts,362242,https://coincu.com/analysis/cleancore-reaches-130m-doge-milestone/,https://coincu.com/cleancore-reaches-130m-doge-milestone/,2,0,not_found_in_raw
https://coincu.com/crypto-finance-anchornote-regulated-trades/,posts,362242,https://coincu.com/markets/crypto-september-2025-token-unlocks/,https://coincu.com/crypto-september-2025-token-unlocks/,1,0,not_found_in_raw
https://coincu.com/crypto-firms-sell-tokens-market-decline/,posts,379990,https://coincu.com/markets/crypto-treasuries-mnav-drop-concerns/,https://coincu.com/crypto-treasuries-mnav-drop-concerns/,1,0,not_found_in_raw
https://coincu.com/crypto-firms-sell-tokens-market-decline/,posts,379990,https://coincu.com/markets/fed-discussion-impact-crypto-market/,https://coincu.com/fed-discussion-impact-crypto-market/,1,0,not_found_in_raw
https://coincu.com/crypto-funds-see-1-17-billion-outflows/,posts,377199,https://coincu.com/analysis/bitcoin-etfs-see-1-22b-weekly-outflow-as/,https://coincu.com/bitcoin-etfs-see-1-22b-weekly-outflow-as/,1,0,not_found_in_raw
https://coincu.com/crypto-funds-see-1-17-billion-outflows/,posts,377199,https://coincu.com/markets/bitcoin-decline-altcoin-rally-2025/,https://coincu.com/bitcoin-decline-altcoin-rally-2025/,1,0,not_found_in_raw
https://coincu.com/crypto-funds-see-1-17-billion-outflows/,posts,377199,https://coincu.com/news/solana-etfs-staking-yield-launch/,https://coincu.com/solana-etfs-staking-yield-launch/,1,0,not_found_in_raw
https://coincu.com/crypto-infrastructure-shift-2026/,posts,386774,https://coincu.com/news/china-crackdown-stablecoins-regulation/,https://coincu.com/china-crackdown-stablecoins-regulation/,1,0,not_found_in_raw
https://coincu.com/crypto-infrastructure-shift-2026/,posts,386774,https://coincu.com/news/china-virtual-currency-regulation-governance/,https://coincu.com/china-virtual-currency-regulation-governance/,1,0,not_found_in_raw
https://coincu.com/crypto-leaders-discuss-macro-volatility-impacts/,posts,377556,https://coincu.com/markets/btc-eth-options-expiry-deribit/,https://coincu.com/btc-eth-options-expiry-deribit/,1,0,not_found_in_raw
https://coincu.com/crypto-leaders-senate-meeting-market/,posts,369995,https://coincu.com/markets/fed-policy-crypto-market-volatility/,https://coincu.com/fed-policy-crypto-market-volatility/,1,0,not_found_in_raw
https://coincu.com/crypto-lending-q3-2025-liquidations/,posts,379278,https://coincu.com/markets/crypto-market-deleveraging-futures-decline/,https://coincu.com/crypto-market-deleveraging-futures-decline/,1,0,not_found_in_raw
https://coincu.com/crypto-lending-q3-2025-liquidations/,posts,379278,https://coincu.com/news/us-senate-shifts-crypto-regulation/,https://coincu.com/us-senate-shifts-crypto-regulation/,1,0,not_found_in_raw
https://coincu.com/crypto-leverage-reset-low-funding-rates/,posts,368249,https://coincu.com/news/institutional-crypto-investment-2025/,https://coincu.com/institutional-crypto-investment-2025/,2,0,not_found_in_raw
https://coincu.com/crypto-leverage-reset-low-funding-rates/,posts,368249,https://coincu.com/markets/global-fund-inflows-cryptocurrency-interest/,https://coincu.com/global-fund-inflows-cryptocurrency-interest/,1,0,not_found_in_raw
https://coincu.com/crypto-liquidation-risk-matrixport-analysis/,posts,364028,https://coincu.com/markets/crypto-market-liquidations-impact/,https://coincu.com/crypto-market-liquidations-impact/,1,0,not_found_in_raw
https://coincu.com/crypto-ma-activity-q3-2025/,posts,370932,https://coincu.com/analysis/ethereum-eye-new-ath-with-4880-breakout/,https://coincu.com/ethereum-eye-new-ath-with-4880-breakout/,1,0,not_found_in_raw
https://coincu.com/crypto-ma-activity-q3-2025/,posts,370932,https://coincu.com/news/fellowship-pac-100m-crypto-candidates/,https://coincu.com/fellowship-pac-100m-crypto-candidates/,1,0,not_found_in_raw
https://coincu.com/crypto-market-billion-liquidations/,posts,363746,https://coincu.com/markets/fed-lowers-interest-rates-employment/,https://coincu.com/fed-lowers-interest-rates-employment/,1,0,not_found_in_raw
https://coincu.com/crypto-market-crash-dat-stocks/,posts,373487,https://coincu.com/news/mt-gox-trustee-bitcoin-repayment-2025/,https://coincu.com/mt-gox-trustee-bitcoin-repayment-2025/,1,0,not_found_in_raw
https://coincu.com/crypto-market-decline-analyst-warning/,posts,379469,https://coincu.com/news/coinbase-revives-token-sales-us/,https://coincu.com/coinbase-revives-token-sales-us/,1,0,not_found_in_raw
https://coincu.com/crypto-market-deleveraging-futures-decline/,posts,377896,https://coincu.com/analysis/bitcoin-megaphone-pattern-aiming-for-130k/,https://coincu.com/bitcoin-megaphone-pattern-aiming-for-130k/,1,0,not_found_in_raw
https://coincu.com/crypto-market-index-drop-analysis/,posts,363293,https://coincu.com/news/sec-roundtable-crypto-regulation-privacy/,https://coincu.com/sec-roundtable-crypto-regulation-privacy/,1,0,not_found_in_raw
https://coincu.com/crypto-market-liquidations-bitcoin-ethereum/,posts,367255,https://coincu.com/analysis/bitcoin-breakout-confirmed/,https://coincu.com/bitcoin-breakout-confirmed/,1,0,not_found_in_raw
https://coincu.com/crypto-market-liquidations-bitcoin-ethereum/,posts,367255,https://coincu.com/markets/citigroup-bitcoin-ethereum-2025-target/,https://coincu.com/citigroup-bitcoin-ethereum-2025-target/,1,0,not_found_in_raw
https://coincu.com/crypto-market-liquidations-fed-policy/,posts,368212,https://coincu.com/markets/us-government-shutdown-crypto-market-impact/,https://coincu.com/us-government-shutdown-crypto-market-impact/,1,0,not_found_in_raw
https://coincu.com/crypto-market-optimism-chaincatcher-event/,posts,366703,https://coincu.com/markets/chaincatcher-event-ethereum-etf-outflows/,https://coincu.com/chaincatcher-event-ethereum-etf-outflows/,1,0,not_found_in_raw
https://coincu.com/crypto-market-optimism-chaincatcher-event/,posts,366703,https://coincu.com/markets/ethereum-etf-record-outflow/,https://coincu.com/ethereum-etf-record-outflow/,1,0,not_found_in_raw
https://coincu.com/crypto-market-optimism-chaincatcher-event/,posts,366703,https://coincu.com/news/chaincatcher-alibaba-cloud-ethereum-etf/,https://coincu.com/chaincatcher-alibaba-cloud-ethereum-etf/,1,0,not_found_in_raw
https://coincu.com/crypto-market-rebound-short-squeeze/,posts,388866,https://coincu.com/markets/bitcoin-support-cost-basis-cluster/,https://coincu.com/bitcoin-support-cost-basis-cluster/,1,0,not_found_in_raw
