batch_no,row_no,post_id,post_name,find_url,replace_url,precheck_status,before_count,attempted_update,after_count,update_status,note
19,189,254164,bitcoin-surges-70000-nearing-all-time-high,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
19,190,254157,pancakeswap-burns-8-7m-cake-tokens-valued-at-35m,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
20,191,254143,1inch-card-partners-with-mastercard-and-baanx,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
20,192,254135,ethena-labs-introduces-ena-locking,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
20,193,254127,sora-ventures-collaborates-with-metaplanet,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
20,194,249670,bybit-referral-code-claim-30k-sign-up-bonus,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
20,195,253673,gateio-referral-code-alcrufoj-share-commission,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
20,196,253320,spot-ethereum-etf-vs-ethereum-futures-etf-2,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
20,197,253507,okx-referral-code-59061816-earn-mystery-boxes,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
20,198,221765,top-5-socialfi-projects,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
20,199,253310,a16z-fuels-30m-surge-in-gaming-startup-ecosystem,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
20,200,253258,sam-bankman-fried-reflects-daily-haunting-losses,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
21,201,253245,bankless-co-founder-david-hoffman-joins-solana,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
21,202,253188,vitalik-buterin-unveils-ethereum-purge-protocol,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
21,203,253175,bitkub-announces-ipo-in-2025-amid-binance,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,0,no,0,200_recheck,already_fixed_or_not_found_in_content
21,204,252473,ethereum-etf-vs-bitcoin-etf,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
21,205,252329,what-is-a-spot-ethereum-etf,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
21,206,253047,goldman-sachs-group-said-pension-funds-sell-32-b,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
21,207,253037,tokenunlocks-report-april-sees-1-38-b-unlocked,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
21,208,253031,cme-fed-watch-overwhelming-95-8-odds-favor-rates,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
21,209,253025,hong-kong-exchange-hkvaex-binance-to-permanently,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
21,210,253018,manta-network-withdrawals-wusdm-to-usdc,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
22,211,252916,15-1b-bitcoin-and-ethereum-options-set-to-expire,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
22,212,252905,tezos-validators-poised-to-slash-latency,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
22,213,252899,worldcoin-project-grant-on-chain-traffic-surge,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
22,214,252464,tether-deployed-usdt-on-celo-transactions,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
22,215,252453,fidelity-unveils-4-5-trillion-spot-ethereum-etf,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
22,216,252438,sec-redefines-internet-investment-adviser,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
22,217,252410,coinbase-staking-program-rejects-secs-claims,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
22,218,252390,cftc-declares-ether-and-litecoin-as-commodities,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
22,219,252378,arbitrum-and-azuki-unleash-explosive-anime-web3,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
22,220,252221,circle-launches-cctp-on-solana-mainnet,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
23,221,252211,tether-data-announces-focus-in-ai,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
23,222,252202,philippines-binance-investors-regulators-ban,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
23,223,251328,how-to-create-and-use-ton-wallets,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
23,224,252065,london-stock-exchange-to-list-btc-and-etns,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
23,225,252059,grayscale-transfers-5800-btc-shakes-crypto,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
23,226,252053,cyberconnect-launches-2m-ecosystem-grant-program,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
23,227,252043,intotheblock-adds-prisma-to-defi-risk-radar,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
23,228,252033,dogecoin-price-surpasses-10x-surge-in-2021,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
23,229,252028,worldcoin-foundation-orb-softwares-open-source,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
23,230,250065,chatgot-ask-ai-chatbot-everything-should-know,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
24,231,248256,okx-por-15-surpasses-100-bch-added-for-first-time,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
24,232,251791,un-general-assembly-approves-ai-future,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,4,yes,0,200,updated
24,233,251783,bitcoin-spot-etfs-witness-51-6m-outflows-gbtc,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
24,234,224104,top-5-best-gamefi-projects,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
24,235,226114,top-5-best-metaverse-coins-to-invest-in-2024,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
24,236,249892,have-you-ever-lost-bitcoin-what-does-this-mean,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
24,237,250238,pi-chain-mall,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
24,238,251222,bankless-rebrands-to-bonkless-amid-legal,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
24,239,251210,663m-evaporates-from-cryptocurrency-market,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
24,240,251198,avalanche-meme-project-sender-plunges-70,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
25,241,251188,goldman-sachs-crypto-head-attributes-investors,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
25,242,251174,avalanche-project-sener-suspected-of-vanishing,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
25,243,251168,eu-lawmakers-approve-anti-money-laundering,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
25,244,250060,pontem-network-airdrop-of-aptos-ecosystem,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
25,245,250480,crypto-insider-trading-scam-exchange-rigged,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
25,246,250979,whopping-plummet-address-1-48m-in-meme-tokens,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
25,247,250967,central-bank-for-digital-rmb-payments-in-china,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
25,248,250959,standard-chartered-bank-predicts-bitcoin-to-25k,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
25,249,250947,grab-partners-with-triple-a-to-introduce-grabpay,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
25,250,53046,top-5-main-ido-platforms-on-solana,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,3,yes,0,200,updated
26,251,250531,hong-kong-sfc-adds-mexc-to-unlicensed-operations,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
26,252,250523,bitcoin-surpasses-gold-in-investor-allocation,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
26,253,250507,ethereum-layer-2-ten-surges-to-30m-valuation,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
26,254,250503,microstrategy-expands-convertible-loan-offering,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
26,255,250495,binance-cracks-down-on-token-listings-regulatory,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
26,256,250492,vanguard-ceo-rejects-bitcoin-etf,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
26,257,247721,robert-kiyosaki-net-worth-2024-money-guru-study,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
26,258,250177,starknet-foundation-launches-gaming-council,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
26,259,250171,michael-saylor-forecasts-bitcoin-supremacy,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
26,260,250152,coinbase-signals-short-term-hurdles,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
27,261,250142,nexon-partnership-ava-labs-to-launch-maplestory,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
27,262,250127,tether-will-launch-usdt-on-the-celo-blockchain,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
27,263,249521,cfg-scale-in-stable-diffusion-analysis,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated_retry1
27,264,249494,is-pamonex-exchange-a-scam-or-legit,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
27,265,249559,universal-basic-asset-everything-you-need-know,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,3,yes,0,200,updated
27,266,249624,blackrock-bitcoin-spot-etf-holdings-by-12600,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,4,yes,0,200,updated
27,267,249615,fed-chairman-signals-potential-rate-cut,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
27,268,249608,dcg-lawsuit-filed-by-new-york-attorney,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
27,269,249593,blast-platforms-unrestricted-asset-handling,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
27,270,249584,bitcoins-record-surge-faces-march-turbulence,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
28,271,249402,how-to-sign-up-an-okx-account-step-by-step-guide,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
28,272,249328,stanfords-blyth-fund-portfolio-bold-7-bitcoin,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
28,273,249317,south-korean-approving-spot-bitcoin-etf,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
28,274,249312,brics-countries-plan-to-create-payment-system,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
28,275,249250,ethena-aave-introduce-susde-into-aave-v3,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
28,276,249233,meme-sector-skyrockets-16-in-24-hours-hits-52b,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
28,277,249184,bitcoin-price-is-65k-eyes-all-time-high-69044,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
28,278,249170,binance-web3-wallet-complete-blast-network,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
28,279,249064,bitcoin-skyrockets-to-64000-igniting-frenzy,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
28,280,249053,vitalik-endorses-reddits-bold-contributor,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
29,281,249023,bitcoin-is-now-less-than-10-away-from-a-new-ath,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
29,282,249017,blackrock-and-fidelity-seize-79-of-bitcoin-etf,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
29,283,249011,nigeria-summons-binance-ceo-money-laundering,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
29,284,249002,dwf-labs-transfers-2-05m-fets-to-binance-holding,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
29,285,248891,sec-fires-at-hg-vora-over-damning-lapses,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
29,286,248874,btc-block-options-volume-soars-to-500m,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
29,287,248866,blackrock-spot-bitcoin-etf-now-holds-over-10-b,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
29,288,248425,grayscale-gbtc-fund-drains-amidst-bitcoin-etf,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
29,289,248400,tornado-cash-back-end-attack-user-deposits-risk,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
29,290,248394,grayscale-transfers-39-99m-btc-to-coinbase-prime,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
30,291,248388,settlemint-unites-forces-with-polygon-zkevm,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
30,292,248368,opensea-delists-fractional-uprising-nft,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
30,293,248359,genesis-global-capital-battles-dcg-creditor,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
30,294,248245,ordinals-minting-raking-in-6200-btc-in-fees,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
30,295,248208,spot-bitcoin-etfs-revolutionize-market-proshares,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
30,296,248198,sbf-and-mashinsky-opt-for-continuity-in-legal,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
30,297,248190,foresight-ventures-dissociates-oxfun-fundraising,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
30,298,248182,aprobomberos-makes-crypto-history-receives-bitcoin-donation-from-proof-of-workforce,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
30,299,247894,justin-sun-champions-developer-autonomy,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
30,300,247888,shanghai-data-exchange-launches-maiden-digital,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
31,301,247772,3ac-liquidator-holds-75m-wld-valued-at-550m,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
31,302,247767,digital-asset-investments-2-45b-u-s-bitcoin-etfs,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
31,303,247760,ethena-labs-secures-14m-funding-launches-mainnet,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
31,304,247750,south-koreas-ruling-us-approved-bitcoin-spot-etf,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
31,305,247563,revolut-crypto-exchange-advanced-traders,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
31,306,247554,barstool-sports-owner-regrets-bitcoin,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
31,307,247548,bitcoin-surges-to-52k-us-ppi-dip-as-fed-rate-cut,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
31,308,247541,coinbase-to-introduce-polkadot-internet-computer,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
31,309,247496,dwf-ventures-unveils-remarkable-growth-of-lrt,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
31,310,247435,bitcoin-call-options-flourish-at-60k-and-80k,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
32,311,247428,cryptoquant-report-bitcoin-etfs-dominate-75,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
32,312,247413,jpmorgan-upgrades-coinbase-stock-rating-neutral,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
32,313,246512,kiloex-review,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
32,314,247263,grayscale-transfers-878-2-btc-to-coinbase-prime,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
32,315,247257,dwf-labs-transferred-134000-cyber-from-binance,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
32,316,247251,us-cpi-surges-to-3-1-defying-expectations,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
32,317,247246,bitcoin-price-skyrockets-beyond-50k,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated_retry1
32,318,246327,sleepless-ai-review,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
32,319,247171,cex-data-trading-volume-website-traffic,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
32,320,247159,bitcoin-breaks-through-49000,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
33,321,246187,nfprompt-review-web3-platform,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
33,322,247085,ether-fi-twitter-account-locked,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
33,323,247078,bitcoin-halving-2024-unique-fundamentals-and-etf-surge-impact-market-dynamics,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
33,324,245851,drift-protocol-review,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
33,325,247030,eigenlayer-tvl-reaches-6-b-with-new-restaking,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
33,326,247024,unknown-wallet-sends-eth-coinbase-institutional,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
33,327,247017,north-korean-hackers-face-un-3-b-cyberattacks,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
33,328,247012,voyager-debuts-strk-airdrop-dashboard,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
33,329,245673,jito-review,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
33,330,246967,bitcoin-breaks-through-47000-rising-24-hours,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
34,331,246961,hong-kong-authorities-mexcs-virtual-asset-fraud,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
34,332,245668,earn-network-review,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
34,333,246885,starknet-scam-alert-beware-of-fake-token-airdrop,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
34,334,246866,montenegro-blocks-do-kwon-to-south-korea-us,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
34,335,246850,superform-labs-raises-6-5m-redefining-yield,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
34,336,246823,spot-bitcoin-etfs-traded-over-1-billion-volume,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
34,337,246811,hong-kong-new-regulations-spark-licensing,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
34,338,246715,genesis-creditors-may-unfairly-benefit-from-dcgs,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
34,339,246556,binance-web3-wallet-airdrop-1-million-polyhedra,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
34,340,246542,treasure-infinity-chains-white-paper,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
35,341,246528,he-yi-unleashes-6-shielding-currency-listings,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
35,342,246418,south-korea-enforces-approval-protocol-crypto,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
35,343,246409,dydx-foundations-30m-budget-proposal-greenlit,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
35,344,246403,binance-completes-ava-bep20-network,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
35,345,246386,pro-bitcoin-nayib-bukele-re-elected-as-president,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,4,yes,0,200,updated
35,346,246378,sui-skyrockets-to-500m-defi-total-value-locked,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated_retry1
35,347,246145,venture-smart-financial-target-spot-ethereum-etf,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
35,348,246050,bybit-hong-kong-virtual-asset-trading-license,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
35,349,246028,binance-web3-wallet-now-supports-brc-20-assets,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
35,350,246018,dz-bank-hopes-to-launch-a-pilot-phase-bitcoin,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,4,yes,0,200,updated
36,351,245973,andrew-tates-net-worth-how-he-built-his-wealth,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
36,352,246003,sui-mainnet-soars-with-v1-17-3-upgrade-success,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
36,353,245962,uk-police-confiscate-1-4m-in-massive-china-scam,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
36,354,245956,ark-invests-19-4-allocation-revelation-for-2023,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
36,355,245843,digital-pounds-privacy-solutions-unveiled,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
36,356,245832,okx-por-15-surpasses-100-bch-added-first-time,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
36,357,245824,solana-mobiles-chapter-2-list-grants-sbt-nfts,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated_retry1
36,358,245795,us-bitcoin-etfs-uncover-hidden-dangers,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
36,359,245787,bitget-banned-on-apple-iphone-alerts-vanish,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
36,360,245658,u-s-bitcoin-etfs-draw-255m-inflows-in-12-days,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
37,361,245638,polymarket-trader-places-55-odds-on-trumps,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
37,362,245623,google-greenlights-bitcoin-etf-ads,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
37,363,245610,bitwise-ceo-bitb-bitwise-bitcoin-etf-600-m,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
37,364,245598,vaneck-ceo-passionately-bullish-bitcoin,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
37,365,245487,grayscale-fuels-coinbase-prime-with-274-9-m,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
37,366,245482,blackrock-now-holds-52-025-spot-bitcoin-etf,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
37,367,245473,jihan-wu-assumes-ceo-role-at-bitdeer-leadership,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
37,368,245464,tether-generates-1-billion-usdt-on-tron-network,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
37,369,245457,kennedy-declares-end-to-us-cbdc-drive,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
37,370,245412,binance-linkedin-alert-avoid-investment-pitfalls,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
38,371,245292,carl-runefelt-net-worth-how-he-built-his-wealth,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
38,372,245179,estonian-government-greenlights-hashflare,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
38,373,245174,hong-kong-regulators-floki-tokenfi-staking,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
38,374,245140,polygon-skyrockets-surpassing-ethereum-in-2023,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
38,375,244409,xai-review-layer-3-platform,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
38,376,244240,popular-bitcoin-etfs-exploring-the-pros-and-cons,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
38,377,244237,best-bitcoin-etfs-to-buy,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
